# file...... V_Data_transformer.csv
# date...... Fri May 18 11:46:44 2012
# user...... Luca Meschiari
# host...... (null)
# target.... meter 14
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_A.real,voltage_A.imag, voltage_B.real,voltage_B.imag, voltage_C.real,voltage_C.imag
2009-07-23 16:30:00 PDT,+3196.51,+2394.66,-9.5848,-1208,-2065.02,-1182.7,+2078.68
2009-07-23 17:00:00 PDT,+3407.2,+2395.71,-7.69989,-1208.95,-2063.39,-1179.52,+2078.69
2009-07-23 17:30:00 PDT,+6703.59,+2379.56,-35.6869,-1208.25,-2064.59,-1164.81,+2078.65
2009-07-23 18:00:00 PDT,+11325.5,+2356.13,-49.3651,-1211.03,-2059.83,-1128.61,+2064.94
2009-07-23 18:30:00 PDT,+9328.75,+2380.43,-34.1654,-1216.31,-2050.62,-1142.68,+2078.27
2009-07-23 19:00:00 PDT,+8183.77,+2384.99,-26.4466,-1215.91,-2051.35,-1148.84,+2078.44
2009-07-23 19:30:00 PDT,+4317.84,+2392.69,-13.0679,-1211.03,-2059.84,-1177.24,+2078.7
2009-07-23 20:00:00 PDT,+9204.05,+2393.17,-12.2264,-1215.7,-2051.69,-1117.02,+2064.35
2009-07-23 20:30:00 PDT,+3979.6,+2391.38,-15.3865,-1209.76,-2062.02,-1182.06,+2078.69
2009-07-23 21:00:00 PDT,+3215.89,+2391.14,-15.8075,-1206.7,-2067.24,-1187.02,+2078.65
2009-07-23 21:30:00 PDT,+3766.96,+2388.77,-19.9403,-1206.51,-2067.56,-1183.8,+2078.68
2009-07-23 22:00:00 PDT,+5016.88,+2385.89,-24.9287,-1208.7,-2063.84,-1176.62,+2078.71
2009-07-23 22:30:00 PDT,+5481.88,+2390.76,-16.4491,-1211.56,-2058.9,-1166.1,+2078.68
2009-07-23 23:00:00 PDT,+7959.69,+2391.75,-14.727,-1223.42,-2010.84,-1176.64,+2078.71
2009-07-23 23:30:00 PDT,+11383.4,+2355.08,-51.0108,-1208.55,-2064.09,-1124.7,+2064.79
2009-07-24 00:00:00 PDT,+3437.31,+2392.53,-13.356,-1207.26,-2066.29,-1182.25,+2078.69
2009-07-24 00:30:00 PDT,+3886.01,+2395.87,-7.42398,-1210.63,-2060.51,-1175.92,+2078.7
2009-07-24 01:00:00 PDT,+2672.15,+2393.97,-10.8097,-1205.72,-2068.88,-1186.85,+2078.65
