# file...... V_tm_9.csv,,,,,,,,,
# date...... Fri May 18 11:46:14 2012,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,
# host...... (null),,,,,,,,,
# target.... triplex_meter 68,,,,,,,,,
# trigger... (none),,,,,,,,,
# interval.. 1800,,,,,,,,,
# limit..... 1000000,,,,,,,,,
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag,v1_5,v2_5
2009-07-20 13:00:00 PDT,682,-59.2115,103.838,-59.4453,103.974,-118.657,207.812,119.533811,119.7678436
2009-07-20 13:30:00 PDT,869,-58.7989,103.817,-59.0969,103.99,-117.896,207.807,119.3116932,119.6092124
2009-07-20 14:00:00 PDT,615,-59.1127,103.85,-59.3235,103.972,-118.436,207.821,119.4953296,119.7056993
2009-07-20 14:30:00 PDT,2003,-57.9093,103.661,-58.5969,104.067,-116.506,207.728,118.7395888,119.4300514
2009-07-20 15:00:00 PDT,779,-59.1129,103.828,-59.3799,103.983,-118.493,207.811,119.4763095,119.743212
2009-07-20 15:30:00 PDT,712,-59.1332,103.837,-59.3772,103.978,-118.51,207.815,119.4941752,119.7375311
2009-07-20 16:00:00 PDT,1675,-58.3088,103.708,-58.8836,104.045,-117.192,207.753,118.9759027,119.5518313
2009-07-20 16:30:00 PDT,571,-59.2854,103.855,-59.4811,103.968,-118.767,207.823,119.5851984,119.7804086
2009-07-20 17:00:00 PDT,622,-59.2633,103.848,-59.4765,103.972,-118.74,207.82,119.568164,119.7815964
2009-07-20 17:30:00 PDT,599,-59.3094,103.851,-59.5147,103.97,-118.824,207.821,119.593625,119.7988331
2009-07-20 18:00:00 PDT,864,-59.0426,103.817,-59.3389,103.989,-118.381,207.806,119.4319811,119.7280968
2009-07-20 18:30:00 PDT,943,-57.9951,103.797,-58.3184,103.988,-116.313,207.785,118.9001633,119.2247454
2009-07-20 19:00:00 PDT,531,-58.2744,103.857,-58.4564,103.964,-116.731,207.822,119.0889673,119.271388
2009-07-20 19:30:00 PDT,1018,-58.6363,103.798,-58.9853,104.002,-117.622,207.8,119.2151017,119.56455
2009-07-20 20:00:00 PDT,720,-58.9562,103.836,-59.203,103.979,-118.159,207.815,119.405814,119.6521109
2009-07-20 20:30:00 PDT,712,-59.074,103.837,-59.318,103.979,-118.392,207.816,119.4648904,119.7090538
2009-07-20 21:00:00 PDT,1162,-58.7226,103.778,-59.1211,104.011,-117.844,207.789,119.2401654,119.6394274
2009-07-20 21:30:00 PDT,1258,-58.5475,103.765,-58.9789,104.018,-117.526,207.783,119.1427085,119.5753109
2009-07-20 22:00:00 PDT,775,-58.9629,103.838,-59.2285,103.992,-118.191,207.831,119.4108614,119.6760263
2009-07-20 22:30:00 PDT,5242.64,-55.6692,102.89,-56.1886,103.207,-111.858,206.097,116.9846654,117.5110362
2009-07-20 23:00:00 PDT,1158,-58.5767,103.779,-58.9738,104.011,-117.55,207.79,119.169252,119.5667061
2009-07-20 23:30:00 PDT,4392.33,-56.3554,103.029,-56.5794,103.164,-112.935,206.193,117.434688,117.6606961
2009-07-21 00:00:00 PDT,674,-59.1459,103.842,-59.3769,103.976,-118.523,207.818,119.5048051,119.7356456
2009-07-21 00:30:00 PDT,707,-59.1537,103.837,-59.396,103.978,-118.55,207.815,119.5043212,119.7468551
2009-07-21 01:00:00 PDT,564,-59.3074,103.856,-59.5007,103.967,-118.808,207.823,119.596975,119.7892749
2009-07-21 01:30:00 PDT,538,-59.32,103.859,-59.5043,103.965,-118.824,207.824,119.6058288,119.7893273
2009-07-21 02:00:00 PDT,531,-59.3075,103.86,-59.4895,103.965,-118.797,207.825,119.6004981,119.7819763
2009-07-21 02:30:00 PDT,498,-59.389,103.864,-59.5596,103.962,-118.949,207.826,119.6444057,119.8142036
2009-07-21 03:00:00 PDT,579,-59.2511,103.854,-59.4495,103.969,-118.701,207.823,119.567329,119.7655878
2009-07-21 03:30:00 PDT,4208.71,-56.7562,103.066,-56.9161,103.161,-113.672,206.227,117.6599617,117.8203478
2009-07-21 04:00:00 PDT,450,-59.3576,103.87,-59.5118,103.959,-118.869,207.829,119.6340319,119.7878459
2009-07-21 04:30:00 PDT,375,-59.4427,103.879,-59.5712,103.953,-119.014,207.833,119.6840893,119.8121616
2009-07-21 05:00:00 PDT,264,-59.5787,103.893,-59.6692,103.945,-119.248,207.838,119.7638382,119.8539797
2009-07-21 05:30:00 PDT,355,-59.4404,103.882,-59.562,103.952,-119.002,207.834,119.6855508,119.80672
2009-07-21 06:00:00 PDT,260,-59.5454,103.893,-59.6345,103.945,-119.18,207.838,119.747276,119.8367081
2009-07-21 06:30:00 PDT,365,-59.4917,103.881,-59.6168,103.953,-119.108,207.834,119.7101689,119.8348407
2009-07-21 07:00:00 PDT,354,-59.443,103.883,-59.5643,103.953,-119.007,207.836,119.6877101,119.8087311
2009-07-21 07:30:00 PDT,332,-59.4981,103.885,-59.6119,103.95,-119.11,207.835,119.7168206,119.8298006
2009-07-21 08:00:00 PDT,350,-59.2885,103.885,-59.4084,103.954,-118.697,207.839,119.6127897,119.7321682
2009-07-21 08:30:00 PDT,360,-59.0925,103.884,-59.2159,103.956,-118.308,207.841,119.5148903,119.6385086
2009-07-21 09:00:00 PDT,603,-59.1818,103.851,-59.3885,103.971,-118.57,207.822,119.5303964,119.7370568
2009-07-21 09:30:00 PDT,587,-59.2342,103.853,-59.4354,103.969,-118.67,207.822,119.5580865,119.7585894
2009-07-21 10:00:00 PDT,555,-59.2466,103.857,-59.4368,103.967,-118.683,207.824,119.5677049,119.7575479
2009-07-21 10:30:00 PDT,388,-59.4309,103.878,-59.5639,103.954,-118.995,207.832,119.6773611,119.8093999
2009-07-21 11:00:00 PDT,315,-59.1506,103.887,-59.2585,103.95,-118.409,207.837,119.5462348,119.654387
2009-07-21 11:30:00 PDT,515,-57.8429,103.843,-58.0194,103.947,-115.862,207.79,118.8661841,119.0429737
2009-07-21 12:00:00 PDT,434,-56.6891,103.303,-56.8386,103.393,-113.528,206.697,117.8353252,117.986181
2009-07-21 12:30:00 PDT,636,-58.8758,103.846,-59.0938,103.973,-117.97,207.82,119.3748363,119.5929008
2009-07-21 13:00:00 PDT,842,-58.2335,103.813,-58.5222,103.982,-116.756,207.795,119.0305822,119.3193371
2009-07-21 13:30:00 PDT,429,-58.9644,103.865,-59.1114,103.951,-118.076,207.816,119.4350815,119.5824737
2009-07-21 14:00:00 PDT,333,-59.0371,103.886,-59.1512,103.953,-118.188,207.839,119.4892471,119.6038907
2009-07-21 14:30:00 PDT,389,-59.2574,103.878,-59.3907,103.955,-118.648,207.834,119.5912971,119.7242552
2009-07-21 15:00:00 PDT,429,-59.3175,103.873,-59.4645,103.958,-118.782,207.831,119.616746,119.7634858
2009-07-21 15:30:00 PDT,426,-59.4216,103.873,-59.5676,103.957,-118.989,207.83,119.668403,119.8138424
2009-07-21 16:00:00 PDT,399,-59.3751,103.877,-59.5118,103.956,-118.887,207.832,119.6487928,119.7852423
2009-07-21 16:30:00 PDT,438,-59.3919,103.872,-59.542,103.958,-118.934,207.83,119.6527901,119.8019847
2009-07-21 17:00:00 PDT,449,-58.4362,103.867,-58.5901,103.957,-117.026,207.823,119.1769406,119.3308747
2009-07-21 17:30:00 PDT,500,-58.493,103.861,-58.6643,103.962,-117.157,207.823,119.1995737,119.3716781
2009-07-21 18:00:00 PDT,504,-58.1145,103.854,-58.2872,103.955,-116.402,207.809,119.0081864,119.1807019
2009-07-21 18:30:00 PDT,874,-58.1945,103.81,-58.4941,103.986,-116.689,207.796,119.0088901,119.3090438
2009-07-21 19:00:00 PDT,2080,-57.9329,103.654,-58.647,104.075,-116.58,207.729,118.7449899,119.4616099
2009-07-21 19:30:00 PDT,1050,-58.8067,103.795,-59.1668,104.005,-117.974,207.799,119.2963955,119.6568019
2009-07-21 20:00:00 PDT,1346,-58.6058,103.753,-59.0675,104.023,-117.673,207.776,119.1609198,119.6233844
2009-07-21 20:30:00 PDT,1205,-58.6234,103.771,-59.0367,104.013,-117.66,207.784,119.1852485,119.5994821
2009-07-21 21:00:00 PDT,737,-59.0543,103.833,-59.3069,103.98,-118.361,207.813,119.4516732,119.7044226
2009-07-21 21:30:00 PDT,971,-58.8411,103.803,-59.174,103.997,-118.015,207.8,119.3203162,119.653409
2009-07-21 22:00:00 PDT,880,-58.9029,103.815,-59.2046,103.991,-118.108,207.806,119.361241,119.6633308
2009-07-21 22:30:00 PDT,917,-58.6761,103.813,-58.9905,103.997,-117.667,207.811,119.2477408,119.5627664
2009-07-21 23:00:00 PDT,903,-58.8709,103.812,-59.1805,103.993,-118.051,207.805,119.3428431,119.6531472
2009-07-21 23:30:00 PDT,890,-58.7873,103.813,-59.0924,103.991,-117.88,207.804,119.3024962,119.6078585
2009-07-22 00:00:00 PDT,4548.96,-56.4374,103.011,-56.7154,103.178,-113.153,206.19,117.4582745,117.7384231
2009-07-22 00:30:00 PDT,850,-59.0192,103.818,-59.3106,103.987,-118.33,207.806,119.4212841,119.7123362
2009-07-22 01:00:00 PDT,1575,-58.4279,103.721,-58.9683,104.038,-117.396,207.759,119.0456439,119.587482
2009-07-22 01:30:00 PDT,692,-59.1966,103.839,-59.4338,103.976,-118.63,207.815,119.5272997,119.7638725
2009-07-22 02:00:00 PDT,1321,-58.6405,103.756,-59.0937,104.02,-117.734,207.776,119.1806015,119.6337151
2009-07-22 02:30:00 PDT,597,-59.289,103.851,-59.4936,103.969,-118.783,207.82,119.5835094,119.7874843
2009-07-22 03:00:00 PDT,354,-59.4817,103.881,-59.603,103.951,-119.085,207.832,119.7051995,119.8262409
2009-07-22 03:30:00 PDT,343,-59.5334,103.883,-59.6509,103.95,-119.184,207.833,119.732633,119.8492068
2009-07-22 04:00:00 PDT,290,-59.5522,103.889,-59.6516,103.946,-119.204,207.835,119.7471872,119.8460859
2009-07-22 04:30:00 PDT,411,-59.4706,103.874,-59.6114,103.955,-119.082,207.829,119.6936094,119.8338893
2009-07-22 05:00:00 PDT,398,-59.4801,103.876,-59.6164,103.954,-119.097,207.83,119.7000655,119.8355092
2009-07-22 05:30:00 PDT,315,-59.5326,103.886,-59.6405,103.948,-119.173,207.834,119.7348381,119.8422961
2009-07-22 06:00:00 PDT,348,-59.5443,103.882,-59.6636,103.951,-119.208,207.833,119.7371855,119.8563956
2009-07-22 06:30:00 PDT,371,-59.4871,103.879,-59.6142,103.952,-119.101,207.831,119.7061473,119.8326798
2009-07-22 07:00:00 PDT,395,-59.4897,103.877,-59.6251,103.955,-119.115,207.832,119.7057039,119.840705
2009-07-22 07:30:00 PDT,348,-59.5054,103.882,-59.6246,103.95,-119.13,207.832,119.7178456,119.836119
2009-07-22 08:00:00 PDT,403,-59.4892,103.875,-59.6273,103.954,-119.117,207.829,119.7037198,119.8409322
2009-07-22 08:30:00 PDT,474,-59.1244,103.868,-59.2868,103.962,-118.411,207.83,119.5167607,119.6788289
2009-07-22 09:00:00 PDT,531,-59.1235,103.861,-59.3054,103.966,-118.429,207.827,119.5102321,119.6915186
2009-07-22 09:30:00 PDT,4361.75,-56.5868,103.04,-56.7998,103.168,-113.387,206.208,117.5555508,117.7703422
2009-07-22 10:00:00 PDT,736,-59.0851,103.833,-59.3374,103.979,-118.423,207.812,119.4669031,119.7186681
2009-07-22 10:30:00 PDT,606,-58.6015,103.848,-58.8092,103.969,-117.411,207.817,119.2415318,119.4490476
2009-07-22 11:00:00 PDT,564,-59.1,103.855,-59.2933,103.967,-118.393,207.823,119.4933932,119.6863924
2009-07-22 11:30:00 PDT,972,-58.7353,103.803,-59.0686,103.998,-117.804,207.801,119.268178,119.6021886
2009-07-22 12:00:00 PDT,4449.05,-56.6236,103.03,-56.8667,103.175,-113.49,206.205,117.5645056,117.8087526
2009-07-22 12:30:00 PDT,985,-58.9375,103.801,-59.2752,103.997,-118.213,207.798,119.3661447,119.7034893
2009-07-22 13:00:00 PDT,2048,-57.9901,103.654,-58.6933,104.068,-116.683,207.722,118.7729069,119.4782494
2009-07-22 13:30:00 PDT,741,-59.1593,103.832,-59.4133,103.98,-118.573,207.812,119.5027489,119.7571736
2009-07-22 14:00:00 PDT,589,-59.2892,103.851,-59.4911,103.968,-118.78,207.819,119.5836086,119.7853747
2009-07-22 14:30:00 PDT,647,-59.2666,103.845,-59.4884,103.973,-118.755,207.817,119.5671941,119.7883737
2009-07-22 15:00:00 PDT,769,-59.1166,103.828,-59.3802,103.981,-118.497,207.81,119.4781402,119.741624
2009-07-22 15:30:00 PDT,4522.24,-56.4849,103.016,-56.7535,103.178,-113.238,206.194,117.4854892,117.7567809
2009-07-22 16:00:00 PDT,1100,-58.7732,103.785,-59.1505,104.005,-117.924,207.791,119.2711837,119.6487429
2009-07-22 16:30:00 PDT,823,-59.0708,103.822,-59.3529,103.986,-118.424,207.809,119.4502704,119.7324306
2009-07-22 17:00:00 PDT,739,-59.1068,103.832,-59.3601,103.979,-118.467,207.811,119.4767677,119.7299207
2009-07-22 17:30:00 PDT,610,-59.2758,103.847,-59.4848,103.968,-118.761,207.815,119.5734915,119.782246
2009-07-22 18:00:00 PDT,689,-59.2254,103.838,-59.4616,103.975,-118.687,207.813,119.540697,119.7768028
2009-07-22 18:30:00 PDT,714,-58.941,103.838,-59.1857,103.981,-118.127,207.819,119.4000491,119.6452901
2009-07-22 19:00:00 PDT,1063,-58.5737,103.794,-58.9382,104.007,-117.512,207.801,119.1808406,119.5456711
2009-07-22 19:30:00 PDT,737,-58.878,103.836,-59.1306,103.983,-118.009,207.819,119.3672224,119.6197816
2009-07-22 20:00:00 PDT,699,-59.0502,103.837,-59.2898,103.977,-118.34,207.814,119.4531234,119.6933453
2009-07-22 20:30:00 PDT,892,-58.8919,103.813,-59.1978,103.991,-118.09,207.803,119.3540735,119.6599666
2009-07-22 21:00:00 PDT,740,-58.7166,103.829,-58.9702,103.978,-117.687,207.807,119.2816011,119.5362245
2009-07-22 21:30:00 PDT,887,-58.5726,103.82,-58.8767,103.998,-117.449,207.817,119.2029441,119.5075303
2009-07-22 22:00:00 PDT,1578,-58.1853,103.719,-58.7268,104.037,-116.912,207.756,118.9250188,119.4677128
2009-07-22 22:30:00 PDT,4679.23,-56.131,102.992,-56.4546,103.187,-112.586,206.179,117.2946769,117.6209115
2009-07-22 23:00:00 PDT,949,-58.7185,103.806,-59.0439,103.996,-117.762,207.801,119.2625167,119.5882525
2009-07-22 23:30:00 PDT,1526,-58.3427,103.728,-58.8663,104.035,-117.209,207.762,119.0099518,119.534608
2009-07-23 00:00:00 PDT,954,-58.8825,103.805,-59.2096,103.995,-118.092,207.8,119.3424771,119.6692808
2009-07-23 00:30:00 PDT,551,-59.2604,103.857,-59.4492,103.966,-118.71,207.823,119.5745435,119.7628345
2009-07-23 01:00:00 PDT,541,-58.9279,103.857,-59.1133,103.965,-118.041,207.822,119.4101078,119.595583
2009-07-23 01:30:00 PDT,476,-59.3231,103.867,-59.4862,103.961,-118.809,207.827,119.614313,119.7768655
2009-07-23 02:00:00 PDT,312,-59.4326,103.886,-59.5395,103.948,-118.972,207.834,119.6851492,119.7920647
2009-07-23 02:30:00 PDT,254,-59.5595,103.894,-59.6465,103.944,-119.206,207.838,119.7551555,119.8418128
2009-07-23 03:00:00 PDT,249,-59.5206,103.894,-59.6059,103.943,-119.126,207.837,119.7358136,119.8207435
2009-07-23 03:30:00 PDT,285,-59.5151,103.89,-59.6127,103.946,-119.128,207.836,119.7296088,119.8267287
2009-07-23 04:00:00 PDT,194,-59.5962,103.901,-59.6627,103.939,-119.259,207.84,119.7794843,119.8455401
2009-07-23 04:30:00 PDT,267,-59.5409,103.892,-59.6324,103.944,-119.173,207.836,119.7441708,119.8347957
2009-07-23 05:00:00 PDT,223,-59.5917,103.898,-59.6681,103.942,-119.26,207.84,119.774643,119.8508303
2009-07-23 05:30:00 PDT,195,-59.5822,103.9,-59.649,103.939,-119.231,207.839,119.7716517,119.8387205
2009-07-23 06:00:00 PDT,347,-59.4865,103.883,-59.6054,103.951,-119.092,207.834,119.7093203,119.8274347
2009-07-23 06:30:00 PDT,263,-59.5266,103.893,-59.6167,103.945,-119.143,207.838,119.7379286,119.8278513
2009-07-23 07:00:00 PDT,307,-59.5271,103.886,-59.6323,103.947,-119.159,207.832,119.7321036,119.8373482
2009-07-23 07:30:00 PDT,319,-59.4953,103.885,-59.6046,103.948,-119.1,207.833,119.715429,119.8244343
2009-07-23 08:00:00 PDT,333,-59.5004,103.884,-59.6145,103.949,-119.115,207.833,119.7170959,119.8302266
2009-07-23 08:30:00 PDT,298,-59.4746,103.888,-59.5767,103.947,-119.051,207.835,119.7077466,119.8096907
2009-07-23 09:00:00 PDT,167,-59.5081,103.905,-59.5653,103.938,-119.073,207.843,119.7391456,119.7962137
2009-07-23 09:30:00 PDT,225,-59.6127,103.897,-59.6898,103.941,-119.302,207.838,119.7842252,119.860768
2009-07-23 10:00:00 PDT,735,-58.8778,103.834,-59.1298,103.98,-118.008,207.814,119.365384,119.6167783
2009-07-23 10:30:00 PDT,549,-59.1019,103.858,-59.29,103.967,-118.392,207.826,119.4969403,119.6847575
2009-07-23 11:00:00 PDT,470,-58.7552,103.865,-58.9162,103.959,-117.671,207.824,119.3319394,119.4930638
2009-07-23 11:30:00 PDT,616,-58.9542,103.849,-59.1653,103.972,-118.12,207.821,119.4161317,119.6273778
2009-07-23 12:00:00 PDT,658,-58.8959,103.843,-59.1215,103.974,-118.017,207.818,119.3821414,119.6074598
2009-07-23 12:30:00 PDT,5052.42,-53.7341,102.262,-54.1964,102.552,-107.93,204.814,115.5199989,115.9920794
2009-07-23 13:00:00 PDT,977,-58.5146,103.799,-58.8496,103.996,-117.364,207.795,119.1561615,119.4924409
2009-07-23 13:30:00 PDT,628,-59.0186,103.846,-59.2339,103.971,-118.252,207.818,119.44533,119.6604519
2009-07-23 14:00:00 PDT,4241.17,-56.6699,103.057,-56.8411,103.16,-113.511,206.216,117.6104707,117.7832596
2009-07-23 14:30:00 PDT,537,-59.3418,103.859,-59.5258,103.965,-118.868,207.824,119.6166423,119.8000087
2009-07-23 15:00:00 PDT,428,-59.4167,103.873,-59.5633,103.958,-118.98,207.831,119.66597,119.8125723
2009-07-23 15:30:00 PDT,828,-59.0784,103.819,-59.3623,103.984,-118.441,207.803,119.4514215,119.7353537
2009-07-23 16:00:00 PDT,530,-59.1948,103.861,-59.3765,103.966,-118.571,207.828,119.5455213,119.7267635
2009-07-23 16:30:00 PDT,752,-59.0734,103.831,-59.3312,103.981,-118.405,207.812,119.4593787,119.7173323
2009-07-23 17:00:00 PDT,992,-58.8719,103.8,-59.212,103.998,-118.084,207.798,119.3328983,119.6730753
2009-07-23 17:30:00 PDT,893,-58.3079,103.804,-58.6141,103.984,-116.922,207.788,119.0591518,119.3661802
2009-07-23 18:00:00 PDT,997,-56.815,103.232,-57.1586,103.438,-113.974,206.67,117.833739,118.180055
2009-07-23 18:30:00 PDT,1658,-57.1818,103.686,-57.7508,104.026,-114.933,207.713,118.4083817,118.9813581
2009-07-23 19:00:00 PDT,829,-57.6798,103.808,-57.9639,103.977,-115.644,207.785,118.7563059,119.0421364
2009-07-23 19:30:00 PDT,897,-58.8086,103.812,-59.1162,103.992,-117.925,207.804,119.3121233,119.6204881
2009-07-23 20:00:00 PDT,1713,-58.2711,103.702,-58.859,104.047,-117.13,207.749,118.9522001,119.5414576
2009-07-23 20:30:00 PDT,722,-59.0572,103.835,-59.3047,103.978,-118.362,207.813,119.4548454,119.7015953
2009-07-23 21:00:00 PDT,450,-59.3398,103.869,-59.494,103.958,-118.834,207.827,119.6243329,119.7781357
2009-07-23 21:30:00 PDT,422,-59.2181,103.872,-59.3627,103.956,-118.581,207.828,119.5666164,119.7112363
2009-07-23 22:00:00 PDT,466,-58.9139,103.867,-59.0736,103.96,-117.987,207.827,119.4118977,119.5716179
2009-07-23 22:30:00 PDT,1132,-58.2866,103.778,-58.6748,104.006,-116.961,207.784,119.0260519,119.415159
2009-07-23 23:00:00 PDT,854,-58.7974,103.817,-59.0901,103.988,-117.887,207.805,119.310954,119.6041139
2009-07-23 23:30:00 PDT,842,-56.7036,103.247,-56.9937,103.421,-113.697,206.668,117.793214,118.085499
2009-07-24 00:00:00 PDT,580,-59.1071,103.853,-59.3058,103.969,-118.413,207.822,119.4951668,119.6943226
2009-07-24 00:30:00 PDT,1156,-58.6769,103.778,-59.0734,104.01,-117.75,207.788,119.217666,119.6149936
2009-07-24 01:00:00 PDT,521,-59.311,103.86,-59.4896,103.963,-118.801,207.823,119.6022338,119.78029
2009-07-24 01:30:00 PDT,1430,-58.4949,103.741,-58.9855,104.028,-117.48,207.769,119.095963,119.5872652
2009-07-24 02:00:00 PDT,372,-59.4614,103.879,-59.5889,103.952,-119.05,207.831,119.693378,119.8200956
2009-07-24 02:30:00 PDT,355,-59.4656,103.882,-59.5872,103.952,-119.053,207.833,119.6980681,119.8192502
2009-07-24 03:00:00 PDT,261,-59.5611,103.893,-59.6505,103.944,-119.212,207.837,119.7550837,119.8438037
2009-07-24 03:30:00 PDT,326,-59.5046,103.885,-59.6163,103.949,-119.121,207.834,119.7200511,119.8311221
2009-07-24 04:00:00 PDT,254,-59.5596,103.894,-59.6467,103.944,-119.206,207.838,119.7552053,119.8419124
2009-07-24 04:30:00 PDT,278,-59.5755,103.89,-59.6708,103.945,-119.246,207.835,119.7596439,119.8547763
2009-07-24 05:00:00 PDT,268,-59.5436,103.892,-59.6354,103.945,-119.179,207.838,119.7455133,119.837156
2009-07-24 05:30:00 PDT,266,-59.5942,103.891,-59.6854,103.944,-119.28,207.835,119.7698149,119.8611785
2009-07-24 06:00:00 PDT,331,-59.4909,103.885,-59.6043,103.95,-119.095,207.834,119.7132424,119.82602
2009-07-24 06:30:00 PDT,317,-59.5653,103.88,-59.674,103.943,-119.239,207.823,119.745895,119.854635
2009-07-24 07:00:00 PDT,294,-59.5075,103.888,-59.6082,103.946,-119.116,207.834,119.7240957,119.8244901
2009-07-24 07:30:00 PDT,332,-59.5448,103.883,-59.6586,103.949,-119.203,207.832,119.7383017,119.8521721
2009-07-24 08:00:00 PDT,303,-59.5197,103.888,-59.6235,103.948,-119.143,207.836,119.7301601,119.8338369
2009-07-24 08:30:00 PDT,300,-59.5618,103.888,-59.6646,103.947,-119.226,207.836,119.7510942,119.8534242
2009-07-24 09:00:00 PDT,239,-59.5846,103.896,-59.6665,103.943,-119.251,207.839,119.7693758,119.850901
2009-07-24 09:30:00 PDT,666,-58.7981,103.844,-59.0264,103.977,-117.824,207.821,119.3347933,119.5630897
2009-07-24 10:00:00 PDT,533,-59.2062,103.86,-59.3889,103.966,-118.595,207.827,119.5502979,119.7329136
2009-07-24 10:30:00 PDT,506,-59.2063,103.865,-59.3797,103.965,-118.586,207.83,119.5546912,119.7274822
2009-07-24 11:00:00 PDT,776,-59.0916,103.829,-59.3576,103.983,-118.449,207.811,119.4666415,119.7321551
2009-07-24 11:30:00 PDT,842,-59.0565,103.82,-59.3452,103.988,-118.402,207.808,119.4414609,119.7303508
2009-07-24 12:00:00 PDT,640,-58.6495,103.843,-58.8689,103.971,-117.518,207.814,119.2607752,119.4801918
2009-07-24 12:30:00 PDT,313,-59.1885,103.89,-59.2957,103.952,-118.484,207.843,119.5675986,119.6745518
2009-07-24 13:00:00 PDT,666,-59.1139,103.842,-59.3422,103.974,-118.456,207.817,119.4889708,119.7167047
2009-07-24 13:30:00 PDT,589,-59.1844,103.853,-59.3863,103.97,-118.571,207.823,119.5334213,119.7350973
2009-07-24 14:00:00 PDT,545,-59.2587,103.858,-59.4455,103.966,-118.704,207.825,119.5745696,119.7609979
2009-07-24 14:30:00 PDT,428,-59.3074,103.872,-59.4541,103.957,-118.761,207.829,119.6108694,119.7574543
2009-07-24 15:00:00 PDT,517,-59.0295,103.863,-59.2067,103.966,-118.236,207.829,119.4654956,119.6426449
2009-07-24 15:30:00 PDT,607,-58.1904,103.842,-58.3984,103.965,-116.589,207.807,119.0348,119.2438441
2009-07-24 16:00:00 PDT,514,-59.0249,103.862,-59.2011,103.964,-118.226,207.826,119.4623533,119.6381358
2009-07-24 16:30:00 PDT,544,-59.2209,103.859,-59.4073,103.967,-118.628,207.826,119.5567099,119.7429095
