# file...... V_tm_9.csv,,,,,,,,,
# date...... Fri May 18 11:47:13 2012,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,
# host...... (null),,,,,,,,,
# target.... triplex_meter 68,,,,,,,,,
# trigger... (none),,,,,,,,,
# interval.. 1800,,,,,,,,,
# limit..... 1000000,,,,,,,,,
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag,v1_3,v2_3
2009-07-22 20:30:00 PDT,892,-58.3359,103.813,-58.6417,103.992,-116.978,207.805,119.080713,119.3867038
2009-07-22 21:00:00 PDT,740,-58.0128,103.827,-58.2665,103.977,-116.279,207.804,118.934986,119.1897712
2009-07-22 21:30:00 PDT,887,-57.7969,103.806,-58.101,103.986,-115.898,207.793,118.8114779,119.1168099
2009-07-22 22:00:00 PDT,1578,-57.2956,103.708,-57.837,104.031,-115.133,207.739,118.482636,119.0275915
2009-07-22 22:30:00 PDT,937,-58.0741,103.815,-58.3953,104.004,-116.469,207.819,118.9544254,119.2763308
2009-07-22 23:00:00 PDT,949,-58.0586,103.804,-58.384,103.996,-116.443,207.8,118.9372585,119.263823
2009-07-22 23:30:00 PDT,1526,-57.5479,103.72,-58.0715,104.032,-115.619,207.752,118.6153413,119.1425874
2009-07-23 00:00:00 PDT,954,-58.3328,103.805,-58.6598,103.997,-116.993,207.801,119.07222,119.3999504
2009-07-23 00:30:00 PDT,551,-58.8811,103.859,-59.07,103.969,-117.951,207.829,119.3887592,119.5776646
2009-07-23 01:00:00 PDT,541,-58.3256,103.857,-58.5109,103.966,-116.836,207.823,119.1140297,119.2998515
2009-07-23 01:30:00 PDT,476,-58.9705,103.869,-59.1336,103.964,-118.104,207.833,119.4415716,119.6047488
2009-07-23 02:00:00 PDT,312,-59.1196,103.889,-59.2265,103.951,-118.346,207.84,119.5326375,119.6394112
2009-07-23 02:30:00 PDT,254,-59.3192,103.897,-59.4063,103.947,-118.726,207.844,119.6384307,119.7250487
2009-07-23 03:00:00 PDT,249,-59.2534,103.897,-59.3387,103.946,-118.592,207.843,119.6058193,119.6906522
2009-07-23 03:30:00 PDT,285,-59.2516,103.893,-59.3492,103.949,-118.601,207.842,119.601453,119.6984634
2009-07-23 04:00:00 PDT,194,-59.3681,103.904,-59.4346,103.942,-118.803,207.846,119.6687616,119.7347529
2009-07-23 04:30:00 PDT,267,-59.2907,103.895,-59.3821,103.947,-118.673,207.842,119.6225653,119.7130428
2009-07-23 05:00:00 PDT,223,-59.3665,103.901,-59.4429,103.945,-118.809,207.845,119.6653631,119.7414773
2009-07-23 05:30:00 PDT,195,-59.3449,103.903,-59.4117,103.942,-118.757,207.845,119.6563854,119.7233873
2009-07-23 06:00:00 PDT,347,-59.2164,103.885,-59.3353,103.954,-118.552,207.839,119.5770683,119.6959145
2009-07-23 06:30:00 PDT,263,-59.2661,103.896,-59.3562,103.948,-118.622,207.844,119.6112429,119.7010659
2009-07-23 07:00:00 PDT,307,-59.2751,103.889,-59.3803,103.949,-118.655,207.838,119.6096225,119.7138865
2009-07-23 07:30:00 PDT,319,-59.2252,103.888,-59.3344,103.951,-118.56,207.839,119.5840326,119.6928629
2009-07-23 08:00:00 PDT,333,-59.2365,103.886,-59.3506,103.952,-118.587,207.839,119.5878921,119.7017628
2009-07-23 08:30:00 PDT,298,-59.1868,103.891,-59.2889,103.95,-118.476,207.841,119.5676259,119.6694454
2009-07-23 09:00:00 PDT,167,-59.2165,103.908,-59.2737,103.941,-118.49,207.849,119.5971,119.6540973
2009-07-23 09:30:00 PDT,225,-59.4015,103.899,-59.4786,103.944,-118.88,207.843,119.6809943,119.7583358
2009-07-23 10:00:00 PDT,735,-58.2813,103.834,-58.5332,103.982,-116.814,207.815,119.0722868,119.3247327
2009-07-23 10:30:00 PDT,549,-58.6172,103.86,-58.8053,103.97,-117.423,207.83,119.2596987,119.4479979
2009-07-23 11:00:00 PDT,470,-58.0237,103.862,-58.1847,103.957,-116.208,207.819,118.970857,119.1323515
2009-07-23 11:30:00 PDT,616,-58.3846,103.85,-58.5957,103.974,-116.98,207.823,119.136829,119.3484342
2009-07-23 12:00:00 PDT,658,-58.296,103.843,-58.5215,103.976,-116.818,207.819,119.0873304,119.3137651
2009-07-23 12:30:00 PDT,1331,-54.1895,102.722,-54.6499,103.009,-108.839,205.732,116.1391889,116.6081715
2009-07-23 13:00:00 PDT,977,-57.7243,103.794,-58.0592,103.993,-115.783,207.786,118.7656905,119.1025388
2009-07-23 13:30:00 PDT,628,-58.494,103.847,-58.7093,103.974,-117.203,207.821,119.1878662,119.4042486
2009-07-23 14:00:00 PDT,496,-58.8715,103.865,-59.0414,103.964,-117.913,207.829,119.3892446,119.5591912
2009-07-23 14:30:00 PDT,537,-59.0132,103.861,-59.1972,103.968,-118.21,207.83,119.4557035,119.639682
2009-07-23 15:00:00 PDT,428,-59.1162,103.876,-59.2629,103.961,-118.379,207.837,119.5196573,119.6661223
2009-07-23 15:30:00 PDT,828,-58.6329,103.821,-58.9168,103.987,-117.55,207.808,119.2334559,119.5177204
2009-07-23 16:00:00 PDT,530,-58.7681,103.863,-58.9497,103.969,-117.718,207.833,119.3365508,119.5182835
2009-07-23 16:30:00 PDT,752,-58.6102,103.833,-58.868,103.984,-117.478,207.816,119.2327448,119.4910611
2009-07-23 17:00:00 PDT,992,-58.3228,103.8,-58.6629,104,-116.986,207.8,119.0629623,119.4040863
2009-07-23 17:30:00 PDT,893,-57.3649,103.802,-57.671,103.985,-115.036,207.787,118.5984273,118.906789
2009-07-23 18:00:00 PDT,997,-54.8876,102.809,-55.2324,103.021,-110.12,205.83,116.5432929,116.892876
2009-07-23 18:30:00 PDT,1658,-55.631,103.636,-56.1998,103.985,-111.831,207.622,117.6232488,118.2002443
2009-07-23 19:00:00 PDT,829,-56.2981,103.775,-56.5822,103.947,-112.88,207.722,118.0623847,118.3491621
2009-07-23 19:30:00 PDT,897,-58.1981,103.812,-58.5056,103.993,-116.704,207.804,119.0123951,119.3207831
2009-07-23 20:00:00 PDT,1713,-57.4658,103.694,-58.0536,104.043,-115.519,207.737,118.5527891,119.1434695
2009-07-23 20:30:00 PDT,722,-58.5766,103.836,-58.824,103.981,-117.401,207.817,119.2188448,119.4667792
2009-07-23 21:00:00 PDT,450,-58.9924,103.872,-59.1466,103.961,-118.139,207.833,119.4549942,119.6085691
2009-07-23 21:30:00 PDT,422,-58.7843,103.875,-58.9289,103.959,-117.713,207.834,119.3549729,119.4993261
2009-07-23 22:00:00 PDT,466,-58.2868,103.867,-58.4465,103.961,-116.733,207.827,119.1037562,119.2639211
2009-07-23 22:30:00 PDT,1132,-57.3748,103.768,-57.763,103.999,-115.138,207.767,118.5734603,118.9636758
2009-07-23 23:00:00 PDT,854,-58.1708,103.816,-58.4636,103.989,-116.634,207.805,119.0025371,119.2967084
2009-07-23 23:30:00 PDT,842,-54.6688,102.813,-54.9599,102.993,-109.629,205.806,116.4439379,116.7396619
2009-07-24 00:00:00 PDT,580,-58.6317,103.855,-58.8305,103.971,-117.462,207.826,119.2624722,119.4612765
2009-07-24 00:30:00 PDT,1156,-58.0309,103.776,-58.4274,104.01,-116.458,207.786,118.8993,119.2972807
2009-07-24 01:00:00 PDT,521,-58.9592,103.863,-59.1377,103.967,-118.097,207.829,119.4307751,119.6093836
2009-07-24 01:30:00 PDT,1430,-57.7826,103.737,-58.2731,104.027,-116.056,207.764,118.7442379,119.2366173
2009-07-24 02:00:00 PDT,372,-59.1794,103.881,-59.3069,103.955,-118.486,207.837,119.555274,119.6827072
2009-07-24 02:30:00 PDT,355,-59.1833,103.884,-59.3049,103.955,-118.488,207.839,119.5598112,119.6817162
2009-07-24 03:00:00 PDT,261,-59.323,103.895,-59.4125,103.947,-118.736,207.842,119.638578,119.7281252
2009-07-24 03:30:00 PDT,326,-59.2422,103.887,-59.3539,103.952,-118.596,207.84,119.5915843,119.7033991
2009-07-24 04:00:00 PDT,254,-59.3194,103.897,-59.4064,103.947,-118.726,207.844,119.6385299,119.7250983
2009-07-24 04:30:00 PDT,278,-59.3504,103.893,-59.4456,103.948,-118.796,207.84,119.6504301,119.7454219
2009-07-24 05:00:00 PDT,268,-59.2956,103.895,-59.3874,103.948,-118.683,207.843,119.6249941,119.7165401
2009-07-24 05:30:00 PDT,266,-59.379,103.894,-59.4702,103.947,-118.849,207.841,119.6654874,119.7567681
2009-07-24 06:00:00 PDT,331,-59.2204,103.887,-59.3338,103.953,-118.554,207.84,119.5807867,119.6943024
2009-07-24 06:30:00 PDT,317,-59.3395,103.883,-59.4481,103.946,-118.788,207.828,119.6363404,119.7449269
2009-07-24 07:00:00 PDT,294,-59.2396,103.891,-59.3403,103.949,-118.58,207.84,119.5937711,119.6940508
2009-07-24 07:30:00 PDT,332,-59.3101,103.886,-59.4238,103.951,-118.734,207.837,119.6243661,119.7372056
2009-07-24 08:00:00 PDT,303,-59.2628,103.891,-59.3666,103.951,-118.629,207.842,119.6052647,119.7088284
2009-07-24 08:30:00 PDT,300,-59.3323,103.891,-59.435,103.95,-118.767,207.841,119.6397162,119.7418963
2009-07-24 09:00:00 PDT,239,-59.358,103.898,-59.4399,103.946,-118.798,207.844,119.6585416,119.7408561
2009-07-24 09:30:00 PDT,666,-58.1351,103.843,-58.3633,103.977,-116.498,207.82,119.0086488,119.2371222
2009-07-24 10:00:00 PDT,533,-58.7877,103.863,-58.9703,103.969,-117.758,207.832,119.3462041,119.5284453
2009-07-24 10:30:00 PDT,506,-58.7826,103.867,-58.956,103.968,-117.739,207.835,119.3471732,119.5205211
2009-07-24 11:00:00 PDT,776,-58.6454,103.83,-58.9114,103.986,-117.557,207.816,119.2474396,119.5141885
2009-07-24 11:30:00 PDT,842,-58.6002,103.822,-58.8889,103.99,-117.489,207.812,119.21825,119.5065799
2009-07-24 12:00:00 PDT,640,-57.8816,103.839,-58.1009,103.968,-115.982,207.807,118.8815273,119.1010479
2009-07-24 12:30:00 PDT,313,-58.7146,103.892,-58.8218,103.955,-117.536,207.847,119.3354596,119.4430667
