# file...... house1.csv
# date...... Tue Aug  7 11:12:12 2012
# user...... mike
# host...... (null)
# target.... house 13
# trigger... (none)
# interval.. 60
# limit..... 1000000
# timestamp,air_temperature
2012-08-08 03:10:12 PDT,+73.9208
2012-08-08 03:11:12 PDT,+73.8918
2012-08-08 03:12:12 PDT,+73.8629
2012-08-08 03:13:12 PDT,+73.8339
2012-08-08 03:14:12 PDT,+73.8049
2012-08-08 03:15:12 PDT,+73.7759
2012-08-08 03:16:12 PDT,+73.747
2012-08-08 03:17:12 PDT,+73.718
2012-08-08 03:18:12 PDT,+73.6891
2012-08-08 03:19:12 PDT,+73.6603
2012-08-08 03:20:12 PDT,+73.6314
2012-08-08 03:21:12 PDT,+73.6026
2012-08-08 03:22:12 PDT,+73.5738
2012-08-08 03:23:12 PDT,+73.5451
2012-08-08 03:24:12 PDT,+73.5164
2012-08-08 03:25:12 PDT,+73.4878
2012-08-08 03:26:12 PDT,+73.4592
2012-08-08 03:27:12 PDT,+73.4306
2012-08-08 03:28:12 PDT,+73.4021
2012-08-08 03:29:12 PDT,+73.3737
2012-08-08 03:30:12 PDT,+73.3453
2012-08-08 03:31:12 PDT,+73.317
2012-08-08 03:32:12 PDT,+73.2888
2012-08-08 03:33:12 PDT,+73.2606
2012-08-08 03:34:12 PDT,+73.2325
2012-08-08 03:35:12 PDT,+73.2045
2012-08-08 03:36:12 PDT,+73.1765
2012-08-08 03:37:12 PDT,+73.1486
2012-08-08 03:38:12 PDT,+73.1208
2012-08-08 03:39:12 PDT,+73.093
2012-08-08 03:40:12 PDT,+73.0653
2012-08-08 03:41:12 PDT,+73.0378
2012-08-08 03:42:12 PDT,+73.0102
2012-08-08 03:43:12 PDT,+72.9828
2012-08-08 03:44:12 PDT,+72.9555
2012-08-08 03:45:12 PDT,+72.9283
2012-08-08 03:46:12 PDT,+72.9011
2012-08-08 03:47:12 PDT,+72.874
2012-08-08 03:48:12 PDT,+72.8471
2012-08-08 03:49:12 PDT,+72.8202
2012-08-08 03:50:12 PDT,+72.7934
2012-08-08 03:51:12 PDT,+72.7668
2012-08-08 03:52:12 PDT,+72.7402
2012-08-08 03:53:12 PDT,+72.7137
2012-08-08 03:54:12 PDT,+72.6874
2012-08-08 03:55:12 PDT,+72.6611
2012-08-08 03:56:12 PDT,+72.635
2012-08-08 03:57:12 PDT,+72.609
2012-08-08 03:58:12 PDT,+72.5831
2012-08-08 03:59:12 PDT,+72.5573
2012-08-08 04:00:12 PDT,+72.5316
2012-08-08 04:01:12 PDT,+72.506
2012-08-08 04:02:12 PDT,+72.4813
2012-08-08 04:03:12 PDT,+72.4572
2012-08-08 04:04:12 PDT,+72.4337
2012-08-08 04:05:12 PDT,+72.4109
2012-08-08 04:06:12 PDT,+72.3885
2012-08-08 04:07:12 PDT,+72.3667
2012-08-08 04:08:12 PDT,+72.3453
2012-08-08 04:09:12 PDT,+72.3243
2012-08-08 04:10:12 PDT,+72.3037
2012-08-08 04:11:12 PDT,+72.2836
2012-08-08 04:12:12 PDT,+72.2638
2012-08-08 04:13:12 PDT,+72.2444
2012-08-08 04:14:12 PDT,+72.2253
2012-08-08 04:15:12 PDT,+72.2066
2012-08-08 04:16:12 PDT,+72.1883
2012-08-08 04:17:12 PDT,+72.1703
2012-08-08 04:18:12 PDT,+72.1526
2012-08-08 04:19:12 PDT,+72.1353
2012-08-08 04:20:12 PDT,+72.1182
2012-08-08 04:21:12 PDT,+72.1016
2012-08-08 04:22:12 PDT,+72.0852
2012-08-08 04:23:12 PDT,+72.0692
2012-08-08 04:24:12 PDT,+72.0535
2012-08-08 04:25:12 PDT,+72.0381
2012-08-08 04:26:12 PDT,+72.023
2012-08-08 04:27:12 PDT,+72.0083
2012-08-08 04:28:12 PDT,+71.9939
2012-08-08 04:29:12 PDT,+71.9797
2012-08-08 04:30:12 PDT,+71.966
2012-08-08 04:31:12 PDT,+71.9525
2012-08-08 04:32:12 PDT,+71.9393
2012-08-08 04:33:12 PDT,+71.9265
2012-08-08 04:34:12 PDT,+71.914
2012-08-08 04:35:12 PDT,+71.9017
2012-08-08 04:36:12 PDT,+71.8898
2012-08-08 04:37:12 PDT,+71.8783
2012-08-08 04:38:12 PDT,+71.867
2012-08-08 04:39:12 PDT,+71.856
2012-08-08 04:40:12 PDT,+71.8454
2012-08-08 04:41:12 PDT,+71.8351
2012-08-08 04:42:12 PDT,+71.825
2012-08-08 04:43:12 PDT,+71.8153
2012-08-08 04:44:12 PDT,+71.8059
2012-08-08 04:45:12 PDT,+71.7968
2012-08-08 04:46:12 PDT,+71.7881
2012-08-08 04:47:12 PDT,+71.7796
2012-08-08 04:48:12 PDT,+71.7714
2012-08-08 04:49:12 PDT,+71.7636
2012-08-08 04:50:12 PDT,+71.7561
2012-08-08 04:51:12 PDT,+71.7488
2012-08-08 04:52:12 PDT,+71.7419
2012-08-08 04:53:12 PDT,+71.7353
2012-08-08 04:54:12 PDT,+71.729
2012-08-08 04:55:12 PDT,+71.723
2012-08-08 04:56:12 PDT,+71.7173
2012-08-08 04:57:12 PDT,+71.7119
2012-08-08 04:58:12 PDT,+71.7069
2012-08-08 04:59:12 PDT,+71.7021
2012-08-08 05:00:12 PDT,+71.6976
2012-08-08 05:01:12 PDT,+71.6935
2012-08-08 05:02:12 PDT,+71.6901
2012-08-08 05:03:12 PDT,+71.6875
2012-08-08 05:04:12 PDT,+71.6855
2012-08-08 05:05:12 PDT,+71.684
2012-08-08 05:06:12 PDT,+71.6831
2012-08-08 05:07:12 PDT,+71.6826
2012-08-08 05:08:12 PDT,+71.6826
2012-08-08 05:09:12 PDT,+71.683
2012-08-08 05:10:12 PDT,+71.6839
2012-08-08 05:11:12 PDT,+71.6851
2012-08-08 05:12:12 PDT,+71.6866
2012-08-08 05:13:12 PDT,+71.6885
2012-08-08 05:14:12 PDT,+71.6907
2012-08-08 05:15:12 PDT,+71.6933
2012-08-08 05:16:12 PDT,+71.6961
2012-08-08 05:17:12 PDT,+71.6993
2012-08-08 05:18:12 PDT,+71.7028
2012-08-08 05:19:12 PDT,+71.7065
2012-08-08 05:20:12 PDT,+71.7105
2012-08-08 05:21:12 PDT,+71.7148
2012-08-08 05:22:12 PDT,+71.7194
2012-08-08 05:23:12 PDT,+71.7242
2012-08-08 05:24:12 PDT,+71.7293
2012-08-08 05:25:12 PDT,+71.7346
2012-08-08 05:26:12 PDT,+71.7402
2012-08-08 05:27:12 PDT,+71.7461
2012-08-08 05:28:12 PDT,+71.7521
2012-08-08 05:29:12 PDT,+71.7584
2012-08-08 05:30:12 PDT,+71.765
2012-08-08 05:31:12 PDT,+71.7717
2012-08-08 05:32:12 PDT,+71.7787
2012-08-08 05:33:12 PDT,+71.7859
2012-08-08 05:34:12 PDT,+71.7934
2012-08-08 05:35:12 PDT,+71.801
2012-08-08 05:36:12 PDT,+71.8089
2012-08-08 05:37:12 PDT,+71.8169
2012-08-08 05:38:12 PDT,+71.8251
2012-08-08 05:39:12 PDT,+71.8336
2012-08-08 05:40:12 PDT,+71.8422
2012-08-08 05:41:12 PDT,+71.851
2012-08-08 05:42:12 PDT,+71.86
2012-08-08 05:43:12 PDT,+71.8692
2012-08-08 05:44:12 PDT,+71.8786
2012-08-08 05:45:12 PDT,+71.8881
2012-08-08 05:46:12 PDT,+71.8978
2012-08-08 05:47:12 PDT,+71.9077
2012-08-08 05:48:12 PDT,+71.9177
2012-08-08 05:49:12 PDT,+71.9279
2012-08-08 05:50:12 PDT,+71.9383
2012-08-08 05:51:12 PDT,+71.9488
2012-08-08 05:52:12 PDT,+71.9594
2012-08-08 05:53:12 PDT,+71.9702
2012-08-08 05:54:12 PDT,+71.9811
2012-08-08 05:55:12 PDT,+71.9922
2012-08-08 05:56:12 PDT,+72.0034
2012-08-08 05:57:12 PDT,+72.0147
2012-08-08 05:58:12 PDT,+72.0261
2012-08-08 05:59:12 PDT,+72.0377
2012-08-08 06:00:12 PDT,+72.0494
2012-08-08 06:01:12 PDT,+72.0612
2012-08-08 06:02:12 PDT,+72.0731
2012-08-08 06:03:12 PDT,+72.0851
2012-08-08 06:04:12 PDT,+72.0973
2012-08-08 06:05:12 PDT,+72.1095
2012-08-08 06:06:12 PDT,+72.1219
2012-08-08 06:07:12 PDT,+72.1343
2012-08-08 06:08:12 PDT,+72.1469
2012-08-08 06:09:12 PDT,+72.1596
2012-08-08 06:10:12 PDT,+72.1723
2012-08-08 06:11:12 PDT,+72.1851
2012-08-08 06:12:12 PDT,+72.198
2012-08-08 06:13:12 PDT,+72.211
2012-08-08 06:14:12 PDT,+72.224
2012-08-08 06:15:12 PDT,+72.2371
2012-08-08 06:16:12 PDT,+72.2503
2012-08-08 06:17:12 PDT,+72.2635
2012-08-08 06:18:12 PDT,+72.2768
2012-08-08 06:19:12 PDT,+72.2901
2012-08-08 06:20:12 PDT,+72.3035
2012-08-08 06:21:12 PDT,+72.3169
2012-08-08 06:22:12 PDT,+72.3304
2012-08-08 06:23:12 PDT,+72.3439
2012-08-08 06:24:12 PDT,+72.3574
2012-08-08 06:25:12 PDT,+72.371
2012-08-08 06:26:12 PDT,+72.3846
2012-08-08 06:27:12 PDT,+72.3982
2012-08-08 06:28:12 PDT,+72.4119
2012-08-08 06:29:12 PDT,+72.4256
2012-08-08 06:30:12 PDT,+72.4392
2012-08-08 06:31:12 PDT,+72.4529
2012-08-08 06:32:12 PDT,+72.4666
2012-08-08 06:33:12 PDT,+72.4804
2012-08-08 06:34:12 PDT,+72.4941
2012-08-08 06:35:12 PDT,+72.5078
2012-08-08 06:36:12 PDT,+72.5215
2012-08-08 06:37:12 PDT,+72.5352
2012-08-08 06:38:12 PDT,+72.5488
2012-08-08 06:39:12 PDT,+72.5624
2012-08-08 06:40:12 PDT,+72.576
2012-08-08 06:41:12 PDT,+72.5895
2012-08-08 06:42:12 PDT,+72.603
2012-08-08 06:43:12 PDT,+72.6164
2012-08-08 06:44:12 PDT,+72.6298
2012-08-08 06:45:12 PDT,+72.6431
2012-08-08 06:46:12 PDT,+72.6563
2012-08-08 06:47:12 PDT,+72.6695
2012-08-08 06:48:12 PDT,+72.6826
2012-08-08 06:49:12 PDT,+72.6957
2012-08-08 06:50:12 PDT,+72.7087
2012-08-08 06:51:12 PDT,+72.7216
2012-08-08 06:52:12 PDT,+72.7345
2012-08-08 06:53:12 PDT,+72.7474
2012-08-08 06:54:12 PDT,+72.7602
2012-08-08 06:55:12 PDT,+72.7729
2012-08-08 06:56:12 PDT,+72.7855
2012-08-08 06:57:12 PDT,+72.798
2012-08-08 06:58:12 PDT,+72.8105
2012-08-08 06:59:12 PDT,+72.8228
2012-08-08 07:00:12 PDT,+72.8351
2012-08-08 07:01:12 PDT,+72.8472
2012-08-08 07:02:12 PDT,+72.8585
2012-08-08 07:03:12 PDT,+72.8689
2012-08-08 07:04:12 PDT,+72.8786
2012-08-08 07:05:12 PDT,+72.8877
2012-08-08 07:06:12 PDT,+72.8963
2012-08-08 07:07:12 PDT,+72.9044
2012-08-08 07:08:12 PDT,+72.9121
2012-08-08 07:09:12 PDT,+72.9194
2012-08-08 07:10:12 PDT,+72.9264
2012-08-08 07:11:12 PDT,+72.9331
2012-08-08 07:12:12 PDT,+72.9394
2012-08-08 07:13:12 PDT,+72.9456
2012-08-08 07:14:12 PDT,+72.9515
2012-08-08 07:15:12 PDT,+72.9571
2012-08-08 07:16:12 PDT,+72.9626
2012-08-08 07:17:12 PDT,+72.9678
2012-08-08 07:18:12 PDT,+72.9729
2012-08-08 07:19:12 PDT,+72.9778
2012-08-08 07:20:12 PDT,+72.9825
2012-08-08 07:21:12 PDT,+72.9871
2012-08-08 07:22:12 PDT,+72.9915
2012-08-08 07:23:12 PDT,+72.9957
2012-08-08 07:24:12 PDT,+72.9999
2012-08-08 07:25:12 PDT,+73.0039
2012-08-08 07:26:12 PDT,+73.0077
2012-08-08 07:27:12 PDT,+73.0115
2012-08-08 07:28:12 PDT,+73.0151
2012-08-08 07:29:12 PDT,+73.0187
2012-08-08 07:30:12 PDT,+73.0221
2012-08-08 07:31:12 PDT,+73.0254
2012-08-08 07:32:12 PDT,+73.0286
2012-08-08 07:33:12 PDT,+73.0318
2012-08-08 07:34:12 PDT,+73.0348
2012-08-08 07:35:12 PDT,+73.0378
2012-08-08 07:36:12 PDT,+73.0407
2012-08-08 07:37:12 PDT,+73.0436
2012-08-08 07:38:12 PDT,+73.0464
2012-08-08 07:39:12 PDT,+73.0491
2012-08-08 07:40:12 PDT,+73.0517
2012-08-08 07:41:12 PDT,+73.0543
2012-08-08 07:42:12 PDT,+73.0569
2012-08-08 07:43:12 PDT,+73.0594
2012-08-08 07:44:12 PDT,+73.0619
2012-08-08 07:45:12 PDT,+73.0644
2012-08-08 07:46:12 PDT,+73.0668
2012-08-08 07:47:12 PDT,+73.0692
2012-08-08 07:48:12 PDT,+73.0716
2012-08-08 07:49:12 PDT,+73.074
2012-08-08 07:50:12 PDT,+73.0764
2012-08-08 07:51:12 PDT,+73.0788
2012-08-08 07:52:12 PDT,+73.0811
2012-08-08 07:53:12 PDT,+73.0835
2012-08-08 07:54:12 PDT,+73.0859
2012-08-08 07:55:12 PDT,+73.0883
2012-08-08 07:56:12 PDT,+73.0907
2012-08-08 07:57:12 PDT,+73.0931
2012-08-08 07:58:12 PDT,+73.0956
2012-08-08 07:59:12 PDT,+73.0981
2012-08-08 08:00:12 PDT,+73.1007
2012-08-08 08:01:12 PDT,+73.1032
2012-08-08 08:02:12 PDT,+73.1055
2012-08-08 08:03:12 PDT,+73.1076
2012-08-08 08:04:12 PDT,+73.1094
2012-08-08 08:05:12 PDT,+73.1112
2012-08-08 08:06:12 PDT,+73.1128
2012-08-08 08:07:12 PDT,+73.1144
2012-08-08 08:08:12 PDT,+73.116
2012-08-08 08:09:12 PDT,+73.1176
2012-08-08 08:10:12 PDT,+73.1192
2012-08-08 08:11:12 PDT,+73.1208
2012-08-08 08:12:12 PDT,+73.1225
2012-08-08 08:13:12 PDT,+73.1243
2012-08-08 08:14:12 PDT,+73.1261
2012-08-08 08:15:12 PDT,+73.1281
2012-08-08 08:16:12 PDT,+73.1301
2012-08-08 08:17:12 PDT,+73.1323
2012-08-08 08:18:12 PDT,+73.1346
2012-08-08 08:19:12 PDT,+73.137
2012-08-08 08:20:12 PDT,+73.1396
2012-08-08 08:21:12 PDT,+73.1423
2012-08-08 08:22:12 PDT,+73.1452
2012-08-08 08:23:12 PDT,+73.1483
2012-08-08 08:24:12 PDT,+73.1515
2012-08-08 08:25:12 PDT,+73.1549
2012-08-08 08:26:12 PDT,+73.1585
2012-08-08 08:27:12 PDT,+73.1623
2012-08-08 08:28:12 PDT,+73.1663
2012-08-08 08:29:12 PDT,+73.1706
2012-08-08 08:30:12 PDT,+73.175
2012-08-08 08:31:12 PDT,+73.1796
2012-08-08 08:32:12 PDT,+73.1845
2012-08-08 08:33:12 PDT,+73.1897
2012-08-08 08:34:12 PDT,+73.195
2012-08-08 08:35:12 PDT,+73.2006
2012-08-08 08:36:12 PDT,+73.2065
2012-08-08 08:37:12 PDT,+73.2127
2012-08-08 08:38:12 PDT,+73.2191
2012-08-08 08:39:12 PDT,+73.2257
2012-08-08 08:40:12 PDT,+73.2327
2012-08-08 08:41:12 PDT,+73.24
2012-08-08 08:42:12 PDT,+73.2475
2012-08-08 08:43:12 PDT,+73.2554
2012-08-08 08:44:12 PDT,+73.2635
2012-08-08 08:45:12 PDT,+73.272
2012-08-08 08:46:12 PDT,+73.2808
2012-08-08 08:47:12 PDT,+73.2899
2012-08-08 08:48:12 PDT,+73.2994
2012-08-08 08:49:12 PDT,+73.3092
2012-08-08 08:50:12 PDT,+73.3193
2012-08-08 08:51:12 PDT,+73.3298
2012-08-08 08:52:12 PDT,+73.3406
2012-08-08 08:53:12 PDT,+73.3519
2012-08-08 08:54:12 PDT,+73.3634
2012-08-08 08:55:12 PDT,+73.3754
2012-08-08 08:56:12 PDT,+73.3877
2012-08-08 08:57:12 PDT,+73.4005
2012-08-08 08:58:12 PDT,+73.4136
2012-08-08 08:59:12 PDT,+73.4271
2012-08-08 09:00:12 PDT,+73.4411
2012-08-08 09:01:12 PDT,+73.4554
2012-08-08 09:02:12 PDT,+73.4721
2012-08-08 09:03:12 PDT,+73.4907
2012-08-08 09:04:12 PDT,+73.5111
2012-08-08 09:05:12 PDT,+73.533
2012-08-08 09:06:12 PDT,+73.5563
2012-08-08 09:07:12 PDT,+73.5808
2012-08-08 09:08:12 PDT,+73.6063
2012-08-08 09:09:12 PDT,+73.6329
2012-08-08 09:10:12 PDT,+73.6603
2012-08-08 09:11:12 PDT,+73.6886
2012-08-08 09:12:12 PDT,+73.7176
2012-08-08 09:13:12 PDT,+73.7474
2012-08-08 09:14:12 PDT,+73.7778
2012-08-08 09:15:12 PDT,+73.8089
2012-08-08 09:16:12 PDT,+73.8405
2012-08-08 09:17:12 PDT,+73.8728
2012-08-08 09:18:12 PDT,+73.9055
2012-08-08 09:19:12 PDT,+73.9389
2012-08-08 09:20:12 PDT,+73.9727
2012-08-08 09:21:12 PDT,+74.007
2012-08-08 09:22:12 PDT,+74.0417
2012-08-08 09:23:12 PDT,+74.077
2012-08-08 09:24:12 PDT,+74.1126
2012-08-08 09:25:12 PDT,+74.1487
2012-08-08 09:26:12 PDT,+74.1852
2012-08-08 09:27:12 PDT,+74.222
2012-08-08 09:28:12 PDT,+74.2593
2012-08-08 09:29:12 PDT,+74.2969
2012-08-08 09:30:12 PDT,+74.3348
2012-08-08 09:31:12 PDT,+74.3731
2012-08-08 09:32:12 PDT,+74.4118
2012-08-08 09:33:12 PDT,+74.4507
2012-08-08 09:34:12 PDT,+74.4899
2012-08-08 09:35:12 PDT,+74.5295
2012-08-08 09:36:12 PDT,+74.5693
2012-08-08 09:37:12 PDT,+74.6094
2012-08-08 09:38:12 PDT,+74.6497
2012-08-08 09:39:12 PDT,+74.6903
2012-08-08 09:40:12 PDT,+74.7311
2012-08-08 09:41:12 PDT,+74.7721
2012-08-08 09:42:12 PDT,+74.8133
2012-08-08 09:43:12 PDT,+74.8548
2012-08-08 09:44:12 PDT,+74.8964
2012-08-08 09:45:12 PDT,+74.9382
2012-08-08 09:46:12 PDT,+74.9802
2012-08-08 09:47:12 PDT,+75.0223
2012-08-08 09:48:12 PDT,+75.0645
2012-08-08 09:49:12 PDT,+75.1069
2012-08-08 09:50:12 PDT,+75.1494
2012-08-08 09:51:12 PDT,+75.192
2012-08-08 09:52:12 PDT,+75.2347
2012-08-08 09:53:12 PDT,+75.2775
2012-08-08 09:54:12 PDT,+75.3204
2012-08-08 09:55:12 PDT,+75.3633
2012-08-08 09:56:12 PDT,+75.4063
2012-08-08 09:57:12 PDT,+75.4494
2012-08-08 09:58:12 PDT,+75.4924
2012-08-08 09:59:12 PDT,+75.5355
2012-08-08 10:00:12 PDT,+75.5786
2012-08-08 10:01:12 PDT,+75.6217
2012-08-08 10:02:12 PDT,+75.663
2012-08-08 10:03:12 PDT,+75.7028
2012-08-08 10:04:12 PDT,+75.7414
2012-08-08 10:05:12 PDT,+75.779
2012-08-08 10:06:12 PDT,+75.8156
2012-08-08 10:07:12 PDT,+75.8514
2012-08-08 10:08:12 PDT,+75.8866
2012-08-08 10:09:12 PDT,+75.9212
2012-08-08 10:10:12 PDT,+75.9553
2012-08-08 10:11:12 PDT,+75.989
2012-08-08 10:12:12 PDT,+76.0222
2012-08-08 10:13:12 PDT,+76.0551
2012-08-08 10:14:12 PDT,+76.0877
2012-08-08 10:15:12 PDT,+76.12
2012-08-08 10:16:12 PDT,+76.152
2012-08-08 10:17:12 PDT,+76.1838
2012-08-08 10:18:12 PDT,+76.2154
2012-08-08 10:19:12 PDT,+76.2467
2012-08-08 10:20:12 PDT,+76.2779
2012-08-08 10:21:12 PDT,+76.3089
2012-08-08 10:22:12 PDT,+76.3397
2012-08-08 10:23:12 PDT,+76.3704
2012-08-08 10:24:12 PDT,+76.4009
2012-08-08 10:25:12 PDT,+76.4313
2012-08-08 10:26:12 PDT,+76.4615
2012-08-08 10:27:12 PDT,+76.4917
2012-08-08 10:28:12 PDT,+76.5217
2012-08-08 10:29:12 PDT,+76.5516
2012-08-08 10:30:12 PDT,+76.5815
2012-08-08 10:31:12 PDT,+76.6112
2012-08-08 10:32:12 PDT,+76.6409
2012-08-08 10:33:12 PDT,+76.6705
2012-08-08 10:34:12 PDT,+76.7
2012-08-08 10:35:12 PDT,+76.7294
2012-08-08 10:36:12 PDT,+76.7588
2012-08-08 10:37:12 PDT,+76.7882
2012-08-08 10:38:12 PDT,+76.8175
2012-08-08 10:39:12 PDT,+76.8468
2012-08-08 10:40:12 PDT,+76.876
2012-08-08 10:41:12 PDT,+76.9053
2012-08-08 10:42:12 PDT,+76.9345
2012-08-08 10:43:12 PDT,+76.9637
2012-08-08 10:44:12 PDT,+76.9928
2012-08-08 10:45:12 PDT,+77.022
2012-08-08 10:46:12 PDT,+77.0512
2012-08-08 10:47:12 PDT,+77.0804
2012-08-08 10:48:12 PDT,+77.1097
2012-08-08 10:49:12 PDT,+77.1389
2012-08-08 10:50:12 PDT,+77.1682
2012-08-08 10:51:12 PDT,+77.1975
2012-08-08 10:52:12 PDT,+77.2269
2012-08-08 10:53:12 PDT,+77.2563
2012-08-08 10:54:12 PDT,+77.2858
2012-08-08 10:55:12 PDT,+77.3153
2012-08-08 10:56:12 PDT,+77.3449
2012-08-08 10:57:12 PDT,+77.3745
2012-08-08 10:58:12 PDT,+77.4043
2012-08-08 10:59:12 PDT,+77.4341
2012-08-08 11:00:12 PDT,+77.464
2012-08-08 11:01:12 PDT,+77.494
2012-08-08 11:02:12 PDT,+77.5253
2012-08-08 11:03:12 PDT,+77.5575
2012-08-08 11:04:12 PDT,+77.5907
2012-08-08 11:05:12 PDT,+77.6246
2012-08-08 11:06:12 PDT,+77.6592
2012-08-08 11:07:12 PDT,+77.6943
2012-08-08 11:08:12 PDT,+77.7299
2012-08-08 11:09:12 PDT,+77.766
2012-08-08 11:10:12 PDT,+77.8025
2012-08-08 11:11:12 PDT,+77.8393
2012-08-08 11:12:12 PDT,+77.8765
2012-08-08 11:13:12 PDT,+77.9139
2012-08-08 11:14:12 PDT,+77.9516
2012-08-08 11:15:12 PDT,+77.9896
2012-08-08 11:16:12 PDT,+78.0278
2012-08-08 11:17:12 PDT,+78.0662
2012-08-08 11:18:12 PDT,+78.1049
2012-08-08 11:19:12 PDT,+78.1437
2012-08-08 11:20:12 PDT,+78.1827
2012-08-08 11:21:12 PDT,+78.2219
2012-08-08 11:22:12 PDT,+78.2613
2012-08-08 11:23:12 PDT,+78.3008
2012-08-08 11:24:12 PDT,+78.3405
2012-08-08 11:25:12 PDT,+78.3803
2012-08-08 11:26:12 PDT,+78.4202
2012-08-08 11:27:12 PDT,+78.4603
2012-08-08 11:28:12 PDT,+78.5006
2012-08-08 11:29:12 PDT,+78.5409
2012-08-08 11:30:12 PDT,+78.5814
2012-08-08 11:31:12 PDT,+78.622
2012-08-08 11:32:12 PDT,+78.6627
2012-08-08 11:33:12 PDT,+78.7035
2012-08-08 11:34:12 PDT,+78.7444
2012-08-08 11:35:12 PDT,+78.7854
2012-08-08 11:36:12 PDT,+78.8265
2012-08-08 11:37:12 PDT,+78.8677
2012-08-08 11:38:12 PDT,+78.9089
2012-08-08 11:39:12 PDT,+78.9503
2012-08-08 11:40:12 PDT,+78.9917
2012-08-08 11:41:12 PDT,+79.0331
2012-08-08 11:42:12 PDT,+79.0747
2012-08-08 11:43:12 PDT,+79.1163
2012-08-08 11:44:12 PDT,+79.158
2012-08-08 11:45:12 PDT,+79.1997
2012-08-08 11:46:12 PDT,+79.2414
2012-08-08 11:47:12 PDT,+79.2832
2012-08-08 11:48:12 PDT,+79.3251
2012-08-08 11:49:12 PDT,+79.3669
2012-08-08 11:50:12 PDT,+79.4087
2012-08-08 11:51:12 PDT,+79.4505
2012-08-08 11:52:12 PDT,+79.4922
2012-08-08 11:53:12 PDT,+79.5339
2012-08-08 11:54:12 PDT,+79.5756
2012-08-08 11:55:12 PDT,+79.6173
2012-08-08 11:56:12 PDT,+79.6589
2012-08-08 11:57:12 PDT,+79.7005
2012-08-08 11:58:12 PDT,+79.7421
2012-08-08 11:59:12 PDT,+79.7837
2012-08-08 12:00:12 PDT,+79.8253
2012-08-08 12:01:12 PDT,+79.867
2012-08-08 12:02:12 PDT,+79.9081
2012-08-08 12:03:12 PDT,+79.9489
2012-08-08 12:04:12 PDT,+79.9893
2012-08-08 12:05:12 PDT,+80.0295
2012-08-08 12:06:12 PDT,+80.0694
2012-08-08 12:07:12 PDT,+80.109
2012-08-08 12:08:12 PDT,+80.1486
2012-08-08 12:09:12 PDT,+80.1879
2012-08-08 12:10:12 PDT,+80.2271
2012-08-08 12:11:12 PDT,+80.2662
2012-08-08 12:12:12 PDT,+80.3052
2012-08-08 12:13:12 PDT,+80.3441
2012-08-08 12:14:12 PDT,+80.3828
2012-08-08 12:15:12 PDT,+80.4215
2012-08-08 12:16:12 PDT,+80.4601
2012-08-08 12:17:12 PDT,+80.4987
2012-08-08 12:18:12 PDT,+80.5371
2012-08-08 12:19:12 PDT,+80.5755
2012-08-08 12:20:12 PDT,+80.6138
2012-08-08 12:21:12 PDT,+80.6521
2012-08-08 12:22:12 PDT,+80.6903
2012-08-08 12:23:12 PDT,+80.7284
2012-08-08 12:24:12 PDT,+80.7665
2012-08-08 12:25:12 PDT,+80.8045
2012-08-08 12:26:12 PDT,+80.8424
2012-08-08 12:27:12 PDT,+80.8803
2012-08-08 12:28:12 PDT,+80.9181
2012-08-08 12:29:12 PDT,+80.9558
2012-08-08 12:30:12 PDT,+80.9935
2012-08-08 12:31:12 PDT,+81.0311
2012-08-08 12:32:12 PDT,+81.0687
2012-08-08 12:33:12 PDT,+81.1061
2012-08-08 12:34:12 PDT,+81.1436
2012-08-08 12:35:12 PDT,+81.1809
2012-08-08 12:36:12 PDT,+81.2183
2012-08-08 12:37:12 PDT,+81.2555
2012-08-08 12:38:12 PDT,+81.2927
2012-08-08 12:39:12 PDT,+81.3298
2012-08-08 12:40:12 PDT,+81.3668
2012-08-08 12:41:12 PDT,+81.4038
2012-08-08 12:42:12 PDT,+81.4408
2012-08-08 12:43:12 PDT,+81.4776
2012-08-08 12:44:12 PDT,+81.5144
2012-08-08 12:45:12 PDT,+81.5512
2012-08-08 12:46:12 PDT,+81.5878
2012-08-08 12:47:12 PDT,+81.6244
2012-08-08 12:48:12 PDT,+81.661
2012-08-08 12:49:12 PDT,+81.6974
2012-08-08 12:50:12 PDT,+81.7338
2012-08-08 12:51:12 PDT,+81.7702
2012-08-08 12:52:12 PDT,+81.8064
2012-08-08 12:53:12 PDT,+81.8427
2012-08-08 12:54:12 PDT,+81.8788
2012-08-08 12:55:12 PDT,+81.9149
2012-08-08 12:56:12 PDT,+81.9509
2012-08-08 12:57:12 PDT,+81.9868
2012-08-08 12:58:12 PDT,+82.0227
2012-08-08 12:59:12 PDT,+82.0585
2012-08-08 13:00:12 PDT,+82.0942
2012-08-08 13:01:12 PDT,+82.1299
2012-08-08 13:02:12 PDT,+82.1654
2012-08-08 13:03:12 PDT,+82.2007
2012-08-08 13:04:12 PDT,+82.2359
2012-08-08 13:05:12 PDT,+82.2709
2012-08-08 13:06:12 PDT,+82.3059
2012-08-08 13:07:12 PDT,+82.3407
2012-08-08 13:08:12 PDT,+82.3755
2012-08-08 13:09:12 PDT,+82.4101
2012-08-08 13:10:12 PDT,+82.4447
2012-08-08 13:11:12 PDT,+82.4791
2012-08-08 13:12:12 PDT,+82.5135
2012-08-08 13:13:12 PDT,+82.5478
2012-08-08 13:14:12 PDT,+82.582
2012-08-08 13:15:12 PDT,+82.6162
2012-08-08 13:16:12 PDT,+82.6502
