# file...... V_tm_9.csv,,,,,,,,,
# date...... Fri May 18 11:44:36 2012,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,
# host...... (null),,,,,,,,,
# target.... triplex_meter 68,,,,,,,,,
# trigger... (none),,,,,,,,,
# interval.. 1800,,,,,,,,,
# limit..... 1000000,,,,,,,,,
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag,v1,v2
2009-07-29 01:00:00 PDT,622,-59.7388,103.841,-59.952,103.964,-119.691,207.805,119.7984871,120.0114811
2009-07-29 01:30:00 PDT,500,-59.791,103.857,-59.9624,103.956,-119.753,207.813,119.8383917,120.0097469
2009-07-29 02:00:00 PDT,338,-59.8489,103.878,-59.9647,103.945,-119.814,207.823,119.8854858,120.0013678
2009-07-29 02:30:00 PDT,321,-59.8561,103.881,-59.9661,103.944,-119.822,207.824,119.8916797,120.0012012
2009-07-29 03:00:00 PDT,250,-59.8862,103.89,-59.9718,103.939,-119.858,207.828,119.9145073,119.9997188
2009-07-29 03:30:00 PDT,281,-59.8759,103.886,-59.9722,103.941,-119.848,207.827,119.9058981,120.001651
2009-07-29 04:00:00 PDT,256,-59.8886,103.889,-59.9763,103.94,-119.865,207.829,119.9148395,120.002834
2009-07-29 04:30:00 PDT,192,-59.9084,103.897,-59.9741,103.935,-119.883,207.832,119.9316597,119.9974037
2009-07-29 05:00:00 PDT,259,-59.8866,103.889,-59.9754,103.94,-119.862,207.829,119.9138407,120.0023842
2009-07-29 05:30:00 PDT,212,-59.9001,103.895,-59.9727,103.936,-119.873,207.831,119.9257812,119.9975701
2009-07-29 06:00:00 PDT,233,-59.8995,103.893,-59.9794,103.938,-119.879,207.831,119.9237489,120.0026511
2009-07-29 06:30:00 PDT,319,-59.861,103.882,-59.9703,103.944,-119.831,207.826,119.8949926,120.0033
2009-07-29 07:00:00 PDT,319,-59.8657,103.88,-59.975,103.943,-119.841,207.824,119.8956064,120.0047827
2009-07-29 07:30:00 PDT,299,-59.8729,103.884,-59.9754,103.942,-119.848,207.826,119.9026672,120.0041165
2009-07-29 08:00:00 PDT,351,-59.8511,103.877,-59.9714,103.946,-119.822,207.823,119.8857177,120.0055821
2009-07-29 08:30:00 PDT,571,-59.7755,103.849,-59.9712,103.961,-119.747,207.809,119.8237255,120.018475
2009-07-29 09:00:00 PDT,643,-59.7448,103.839,-59.9652,103.966,-119.71,207.805,119.7997456,120.0198082
2009-07-29 09:30:00 PDT,436,-59.6949,103.868,-59.8444,103.954,-119.539,207.822,119.8000105,119.9490989
2009-07-29 10:00:00 PDT,408,-59.7613,103.87,-59.9011,103.951,-119.662,207.821,119.8348442,119.9747981
2009-07-29 10:30:00 PDT,319,-59.8158,103.882,-59.9251,103.944,-119.741,207.826,119.8724316,119.9807182
2009-07-29 11:00:00 PDT,246,-59.7996,103.888,-59.8839,103.936,-119.683,207.824,119.8695487,119.9532141
2009-07-29 11:30:00 PDT,446,-59.7479,103.863,-59.9007,103.951,-119.649,207.814,119.8220945,119.9745984
2009-07-29 12:00:00 PDT,351,-59.7829,103.876,-59.9031,103.945,-119.686,207.82,119.8508177,119.9705981
2009-07-29 12:30:00 PDT,265,-59.6412,103.815,-59.732,103.867,-119.373,207.681,119.7273025,119.8176344
2009-07-29 13:00:00 PDT,215,-59.8725,103.895,-59.9461,103.937,-119.819,207.832,119.9119981,119.9851444
2009-07-29 13:30:00 PDT,262,-59.878,103.889,-59.9678,103.94,-119.846,207.829,119.9095459,119.998586
2009-07-29 14:00:00 PDT,233,-59.8744,103.892,-59.9542,103.938,-119.829,207.83,119.9103475,119.9900577
2009-07-29 14:30:00 PDT,234,-59.8914,103.892,-59.9716,103.938,-119.863,207.83,119.918837,119.9987527
2009-07-29 15:00:00 PDT,256,-59.8854,103.89,-59.9731,103.94,-119.858,207.829,119.9141077,120.0012347
2009-07-29 15:30:00 PDT,306,-59.8288,103.882,-59.9336,103.942,-119.762,207.825,119.8789191,119.9832312
2009-07-29 16:00:00 PDT,419,-59.8158,103.868,-59.9594,103.95,-119.775,207.818,119.8602993,120.0030506
2009-07-29 16:30:00 PDT,259,-59.8688,103.888,-59.9576,103.939,-119.826,207.827,119.9040857,119.9926228
2009-07-29 17:00:00 PDT,332,-59.8492,103.879,-59.963,103.944,-119.812,207.823,119.8865021,119.9996521
2009-07-29 17:30:00 PDT,340,-59.8262,103.877,-59.9427,103.944,-119.769,207.82,119.8732887,119.9895096
2009-07-29 18:00:00 PDT,338,-59.792,103.876,-59.9078,103.942,-119.7,207.818,119.8553572,119.9703458
2009-07-29 18:30:00 PDT,501,-59.7044,103.853,-59.8761,103.952,-119.58,207.805,119.7917401,119.9631846
2009-07-29 19:00:00 PDT,608,-59.6592,103.839,-59.8676,103.959,-119.527,207.799,119.7570794,119.9650083
2009-07-29 19:30:00 PDT,696,-59.6826,103.832,-59.9212,103.969,-119.604,207.8,119.7626693,120.0004299
2009-07-29 20:00:00 PDT,673,-59.7188,103.834,-59.9495,103.967,-119.668,207.801,119.7824471,120.0128311
2009-07-29 20:30:00 PDT,700,-59.7121,103.83,-59.952,103.968,-119.664,207.798,119.7756394,120.0149463
2009-07-29 21:00:00 PDT,748,-59.6918,103.824,-59.9482,103.971,-119.64,207.795,119.7603188,120.015647
2009-07-29 21:30:00 PDT,683,-59.6484,103.828,-59.8826,103.962,-119.531,207.79,119.7421614,119.9750942
2009-07-29 22:00:00 PDT,564,-59.705,103.847,-59.8983,103.958,-119.603,207.804,119.7868375,119.9794654
2009-07-29 22:30:00 PDT,554,-59.7441,103.85,-59.934,103.959,-119.678,207.808,119.8089312,119.9981585
2009-07-29 23:00:00 PDT,877,-59.6436,103.809,-59.9443,103.981,-119.588,207.79,119.7232956,120.0223623
2009-07-29 23:30:00 PDT,867,-59.6519,103.81,-59.9492,103.981,-119.601,207.791,119.7282977,120.0248097
2009-07-30 00:00:00 PDT,668,-59.7154,103.836,-59.9443,103.967,-119.66,207.803,119.7824858,120.0102337
2009-07-30 00:30:00 PDT,586,-59.7336,103.846,-59.9344,103.962,-119.668,207.808,119.8002282,120.0009573
2009-07-30 01:00:00 PDT,1166,-59.5347,103.77,-59.9347,104,-119.469,207.77,119.6352515,120.0340296
2009-07-30 01:30:00 PDT,983,-59.6182,103.795,-59.9553,103.989,-119.573,207.784,119.6985037,120.0347871
2009-07-30 02:00:00 PDT,382,-59.8322,103.873,-59.9631,103.948,-119.795,207.82,119.8728171,120.0031669
2009-07-30 02:30:00 PDT,1188,-59.5464,103.768,-59.9539,104.003,-119.5,207.771,119.6393396,120.0462167
2009-07-30 03:00:00 PDT,277,-59.8721,103.886,-59.967,103.941,-119.839,207.827,119.9040006,119.9990524
2009-07-30 03:30:00 PDT,253,-59.8867,103.89,-59.9733,103.939,-119.86,207.829,119.914757,120.0004685
2009-07-30 04:00:00 PDT,236,-59.8896,103.891,-59.9705,103.938,-119.86,207.829,119.9170716,119.998203
2009-07-30 04:30:00 PDT,278,-59.8801,103.886,-59.9754,103.941,-119.855,207.827,119.9079954,120.0032503
2009-07-30 05:00:00 PDT,206,-59.8999,103.895,-59.9704,103.935,-119.87,207.831,119.9256813,119.9955545
2009-07-30 05:30:00 PDT,276,-59.88,103.886,-59.9746,103.941,-119.855,207.827,119.9079455,120.0028505
2009-07-30 06:00:00 PDT,357,-59.8491,103.876,-59.9714,103.946,-119.821,207.822,119.8838527,120.0055821
2009-07-30 06:30:00 PDT,286,-59.8762,103.883,-59.9742,103.939,-119.85,207.823,119.9034487,120.0009183
2009-07-30 07:00:00 PDT,302,-59.872,103.883,-59.9755,103.942,-119.847,207.825,119.9013514,120.0041664
2009-07-30 07:30:00 PDT,269,-59.8763,103.887,-59.9684,103.94,-119.845,207.827,119.9069642,119.9988858
2009-07-30 08:00:00 PDT,352,-59.8543,103.877,-59.9749,103.946,-119.829,207.823,119.8873152,120.0073312
2009-07-30 08:30:00 PDT,571,-59.7682,103.849,-59.9639,103.961,-119.732,207.809,119.820084,120.0148275
2009-07-30 09:00:00 PDT,436,-59.8234,103.866,-59.9728,103.952,-119.796,207.818,119.8623592,120.0114788
2009-07-30 09:30:00 PDT,312,-59.841,103.882,-59.9479,103.944,-119.789,207.826,119.8850083,119.9921075
2009-07-30 10:00:00 PDT,259,-59.8075,103.885,-59.8963,103.936,-119.704,207.821,119.87089,119.959405
2009-07-30 10:30:00 PDT,269,-59.8211,103.885,-59.9132,103.938,-119.734,207.822,119.8776761,119.9695769
2009-07-30 11:00:00 PDT,254,-59.4127,103.811,-59.4998,103.862,-118.912,207.673,119.6101695,119.6977078
2009-07-30 11:30:00 PDT,321,-59.5629,103.824,-59.673,103.887,-119.236,207.711,119.6961237,119.8055746
2009-07-30 12:00:00 PDT,237,-59.8708,103.892,-59.952,103.938,-119.823,207.83,119.90855,119.9889584
2009-07-30 12:30:00 PDT,202,-59.8708,103.895,-59.94,103.935,-119.811,207.83,119.9111493,119.9803643
2009-07-30 13:00:00 PDT,291,-59.8416,103.884,-59.9413,103.941,-119.783,207.825,119.8870408,119.9862114
2009-07-30 13:30:00 PDT,319,-59.7952,103.878,-59.9045,103.941,-119.7,207.819,119.8586869,119.9678315
2009-07-30 14:00:00 PDT,274,-59.8608,103.887,-59.9547,103.941,-119.816,207.828,119.899225,119.9929062
2009-07-30 14:30:00 PDT,256,-59.8613,103.889,-59.949,103.94,-119.81,207.829,119.9012075,119.989192
2009-07-30 15:00:00 PDT,217,-59.8767,103.895,-59.9511,103.938,-119.828,207.833,119.9140952,119.9885088
2009-07-30 15:30:00 PDT,257,-59.851,103.89,-59.939,103.94,-119.79,207.83,119.896932,119.9841961
2009-07-30 16:00:00 PDT,454,-59.7532,103.865,-59.9088,103.954,-119.662,207.819,119.8264709,119.981242
2009-07-30 16:30:00 PDT,847,-59.6462,103.813,-59.9366,103.98,-119.583,207.793,119.7280591,120.0176505
2009-07-30 17:00:00 PDT,767,-59.6571,103.823,-59.9201,103.974,-119.577,207.798,119.7421601,120.0042127
2009-07-30 17:30:00 PDT,704,-59.6962,103.831,-59.9376,103.969,-119.634,207.8,119.7685804,120.0086199
2009-07-30 18:00:00 PDT,528,-59.7661,103.854,-59.947,103.958,-119.713,207.812,119.8233701,120.0037857
2009-07-30 18:30:00 PDT,515,-59.7659,103.856,-59.9424,103.958,-119.708,207.814,119.8250038,120.0014878
2009-07-30 19:00:00 PDT,518,-59.736,103.856,-59.9135,103.958,-119.65,207.814,119.8100932,119.9870545
2009-07-30 19:30:00 PDT,472,-59.7553,103.862,-59.917,103.955,-119.672,207.817,119.8249178,119.986203
2009-07-30 20:00:00 PDT,751,-59.6732,103.826,-59.9307,103.974,-119.604,207.799,119.7527832,120.0095058
2009-07-30 20:30:00 PDT,612,-59.7546,103.844,-59.9644,103.964,-119.719,207.808,119.8089669,120.017676
2009-07-30 21:00:00 PDT,621,-59.731,103.842,-59.9439,103.964,-119.675,207.806,119.7954645,120.0074349
2009-07-30 21:30:00 PDT,1033,-59.5819,103.787,-59.9362,103.99,-119.518,207.777,119.6734899,120.0261145
2009-07-30 22:00:00 PDT,1162,-59.5316,103.768,-59.9301,103.997,-119.462,207.765,119.6319741,120.0291335
2009-07-30 22:30:00 PDT,1017,-59.5806,103.789,-59.9294,103.99,-119.51,207.779,119.6745772,120.022719
2009-07-30 23:00:00 PDT,4664.4,-58.9015,103.504,-59.211,103.683,-118.113,207.187,119.0901537,119.3989406
2009-07-30 23:30:00 PDT,758,-59.6701,103.825,-59.93,103.974,-119.6,207.798,119.7503714,120.0091562
2009-07-31 00:00:00 PDT,671,-59.7188,103.836,-59.9488,103.968,-119.668,207.803,119.7841808,120.0133478
2009-07-31 00:30:00 PDT,532,-59.7562,103.854,-59.9385,103.958,-119.695,207.812,119.8184324,119.9995398
2009-07-31 01:00:00 PDT,590,-59.7383,103.847,-59.9405,103.963,-119.679,207.81,119.8034386,120.0048704
2009-07-31 01:30:00 PDT,264,-59.8594,103.888,-59.9499,103.94,-119.809,207.829,119.8993925,119.9896417
2009-07-31 02:00:00 PDT,285,-59.8778,103.886,-59.9755,103.942,-119.853,207.828,119.9068469,120.0041664
2009-07-31 02:30:00 PDT,306,-59.8662,103.883,-59.9711,103.943,-119.837,207.825,119.8984553,120.0028337
2009-07-31 03:00:00 PDT,344,-59.8585,103.878,-59.9764,103.946,-119.835,207.824,119.8902786,120.0080809
2009-07-31 03:30:00 PDT,362,-59.8454,103.876,-59.9695,103.947,-119.815,207.823,119.8820056,120.0054988
2009-07-31 04:00:00 PDT,333,-59.8484,103.88,-59.9625,103.945,-119.811,207.825,119.8869692,120.0002685
2009-07-31 04:30:00 PDT,311,-59.8608,103.882,-59.9674,103.943,-119.828,207.826,119.8948927,120.0009846
2009-07-31 05:00:00 PDT,216,-59.8972,103.894,-59.9712,103.937,-119.868,207.831,119.9234664,119.9976866
2009-07-31 05:30:00 PDT,176,-59.9166,103.9,-59.9769,103.934,-119.894,207.834,119.9383548,119.997937
2009-07-31 06:00:00 PDT,254,-59.8836,103.89,-59.9706,103.939,-119.854,207.829,119.9132088,119.9991191
2009-07-31 06:30:00 PDT,278,-59.8814,103.888,-59.9767,103.942,-119.858,207.83,119.9103774,120.0047662
2009-07-31 07:00:00 PDT,293,-59.8708,103.884,-59.9712,103.941,-119.842,207.825,119.9016186,120.0011513
2009-07-31 07:30:00 PDT,290,-59.8788,103.885,-59.9782,103.942,-119.857,207.827,119.9064799,120.0055159
2009-07-31 08:00:00 PDT,262,-59.8834,103.889,-59.9732,103.94,-119.857,207.829,119.9122426,120.0012847
2009-07-31 08:30:00 PDT,332,-59.8422,103.88,-59.956,103.945,-119.798,207.825,119.8838742,119.9970206
2009-07-31 09:00:00 PDT,282,-59.8628,103.886,-59.9595,103.942,-119.822,207.828,119.899357,119.9961708
2009-07-31 09:30:00 PDT,381,-59.8423,103.873,-59.9728,103.948,-119.815,207.821,119.8778587,120.0080141
2009-07-31 10:00:00 PDT,882,-59.661,103.808,-59.9634,103.982,-119.624,207.79,119.7310978,120.0327691
2009-07-31 10:30:00 PDT,616,-59.7567,103.843,-59.9678,103.964,-119.724,207.806,119.8091476,120.0193748
2009-07-31 11:00:00 PDT,966,-59.6307,103.797,-59.962,103.988,-119.593,207.785,119.7064643,120.0372675
2009-07-31 11:30:00 PDT,912,-59.6473,103.804,-59.96,103.984,-119.607,207.788,119.7208036,120.0328032
2009-07-31 12:00:00 PDT,1082,-59.5784,103.782,-59.9495,103.996,-119.528,207.778,119.6674111,120.0379547
2009-07-31 12:30:00 PDT,4271.34,-59.1004,103.555,-59.2743,103.656,-118.375,207.211,119.2329456,119.4069051
2009-07-31 13:00:00 PDT,518,-59.7939,103.855,-59.9715,103.957,-119.765,207.812,119.8381054,120.0151601
2009-07-31 13:30:00 PDT,1119,-59.5733,103.777,-59.9571,103.997,-119.53,207.774,119.6605357,120.0426168
2009-07-31 14:00:00 PDT,1347,-59.4936,103.747,-59.9557,104.013,-119.449,207.76,119.5948513,120.0557793
2009-07-31 14:30:00 PDT,693,-59.5845,103.834,-59.8221,103.97,-119.407,207.804,119.715547,119.9518426
2009-07-31 15:00:00 PDT,560,-59.7698,103.85,-59.9618,103.96,-119.732,207.81,119.8217488,120.0129121
2009-07-31 15:30:00 PDT,537,-59.7803,103.853,-59.9643,103.958,-119.745,207.811,119.8295868,120.0124287
2009-07-31 16:00:00 PDT,1624,-59.3833,103.71,-59.9406,104.032,-119.324,207.742,119.5079094,120.0647015
2009-07-31 16:30:00 PDT,482,-59.8086,103.859,-59.9738,103.954,-119.782,207.813,119.848907,120.0137109
2009-07-31 17:00:00 PDT,746,-59.7061,103.824,-59.9619,103.971,-119.668,207.795,119.767447,120.0224908
2009-07-31 17:30:00 PDT,1395,-59.4773,103.74,-59.9559,104.016,-119.433,207.756,119.5806707,120.0584783
2009-07-31 18:00:00 PDT,836,-59.6664,103.813,-59.953,103.978,-119.619,207.792,119.7381237,120.0241088
2009-07-31 18:30:00 PDT,965,-59.6045,103.797,-59.9354,103.987,-119.54,207.785,119.6934151,120.0231159
2009-07-31 19:00:00 PDT,957,-59.5584,103.798,-59.8866,103.987,-119.445,207.786,119.6713325,119.9987543
2009-07-31 19:30:00 PDT,1847,-59.2757,103.681,-59.9098,104.047,-119.185,207.729,119.4293028,120.0623269
2009-07-31 20:00:00 PDT,5757.95,-58.5464,103.355,-59.2334,103.756,-117.78,207.111,118.7852557,119.4734414
2009-07-31 20:30:00 PDT,1096,-59.5743,103.779,-59.9502,103.996,-119.524,207.775,119.6627681,120.0383043
2009-07-31 21:00:00 PDT,887,-59.6548,103.808,-59.9589,103.983,-119.614,207.791,119.7280085,120.0313875
2009-07-31 21:30:00 PDT,1014,-59.5932,103.792,-59.9409,103.992,-119.534,207.784,119.6834523,120.0301944
2009-07-31 22:00:00 PDT,1098,-59.5634,103.777,-59.94,103.993,-119.503,207.77,119.6556073,120.0306113
2009-07-31 22:30:00 PDT,4856.28,-58.8669,103.475,-59.2426,103.693,-118.109,207.167,119.0478372,119.4232972
2009-07-31 23:00:00 PDT,1005,-59.6038,103.792,-59.9484,103.99,-119.552,207.783,119.6887306,120.0322072
2009-07-31 23:30:00 PDT,1069,-59.5771,103.784,-59.9438,103.995,-119.521,207.779,119.6684984,120.0342417
2009-08-01 00:00:00 PDT,847,-59.6623,103.813,-59.9527,103.98,-119.615,207.792,119.7360807,120.0256916
2009-08-01 00:30:00 PDT,670,-59.7322,103.836,-59.9618,103.968,-119.694,207.804,119.790862,120.019842
2009-08-01 01:00:00 PDT,611,-59.758,103.844,-59.9674,103.964,-119.725,207.808,119.8106627,120.019175
2009-08-01 01:30:00 PDT,1088,-59.5867,103.782,-59.9599,103.996,-119.547,207.778,119.6715436,120.043149
2009-08-01 02:00:00 PDT,568,-59.7713,103.849,-59.966,103.961,-119.737,207.81,119.8216304,120.0158768
2009-08-01 02:30:00 PDT,304,-59.8734,103.883,-59.9776,103.943,-119.851,207.826,119.9020505,120.0060821
2009-08-01 03:00:00 PDT,1485,-59.4358,103.729,-59.9453,104.022,-119.381,207.751,119.5504904,120.0583836
2009-08-01 03:30:00 PDT,337,-59.8612,103.879,-59.9767,103.945,-119.838,207.824,119.8924931,120.0073646
2009-08-01 04:00:00 PDT,679,-59.735,103.834,-59.9678,103.968,-119.703,207.802,119.7905246,120.0228397
2009-08-01 04:30:00 PDT,221,-59.8967,103.894,-59.9724,103.937,-119.869,207.831,119.9232167,119.9982864
2009-08-01 05:00:00 PDT,176,-59.9198,103.9,-59.9801,103.934,-119.9,207.834,119.9399534,119.9995365
2009-08-01 05:30:00 PDT,214,-59.9004,103.895,-59.9737,103.936,-119.874,207.831,119.9259311,119.9980699
2009-08-01 06:00:00 PDT,216,-59.9031,103.895,-59.9771,103.937,-119.88,207.832,119.9272797,120.0006354
2009-08-01 06:30:00 PDT,325,-59.8603,103.88,-59.9716,103.944,-119.832,207.825,119.8929102,120.0039497
2009-08-01 07:00:00 PDT,403,-59.8377,103.869,-59.9758,103.948,-119.813,207.817,119.8720964,120.0095133
2009-08-01 07:30:00 PDT,370,-59.8473,103.875,-59.9741,103.947,-119.821,207.822,119.8820877,120.0077976
2009-08-01 08:00:00 PDT,402,-59.8222,103.871,-59.96,103.949,-119.782,207.82,119.866093,120.0024841
2009-08-01 08:30:00 PDT,324,-59.8582,103.881,-59.9693,103.944,-119.827,207.825,119.8927282,120.0028003
2009-08-01 09:00:00 PDT,206,-59.8932,103.896,-59.9638,103.936,-119.857,207.832,119.9232014,119.9931223
2009-08-01 09:30:00 PDT,197,-59.9076,103.897,-59.9751,103.936,-119.883,207.833,119.9312601,119.9987696
2009-08-01 10:00:00 PDT,209,-59.813,103.897,-59.8846,103.938,-119.698,207.835,119.8840339,119.9552965
2009-08-01 10:30:00 PDT,284,-59.7744,103.888,-59.8717,103.943,-119.646,207.831,119.8569791,119.9531897
2009-08-01 11:00:00 PDT,348,-59.5681,103.822,-59.6874,103.89,-119.255,207.712,119.6969767,119.8153488
2009-08-01 11:30:00 PDT,782,-59.6507,103.822,-59.9188,103.976,-119.57,207.798,119.7381046,120.0052964
2009-08-01 12:00:00 PDT,397,-59.8196,103.874,-59.9556,103.952,-119.775,207.826,119.8673952,120.0028844
2009-08-01 12:30:00 PDT,960,-59.6,103.803,-59.9292,103.992,-119.529,207.794,119.6963776,120.024352
2009-08-01 13:00:00 PDT,1191,-59.5318,103.772,-59.9403,104.007,-119.472,207.78,119.6355432,120.0428907
2009-08-01 13:30:00 PDT,597,-59.7471,103.846,-59.9517,103.963,-119.699,207.809,119.80696,120.010465
2009-08-01 14:00:00 PDT,619,-59.7389,103.843,-59.951,103.964,-119.69,207.807,119.8002705,120.0109816
2009-08-01 14:30:00 PDT,688,-59.709,103.834,-59.9448,103.97,-119.654,207.804,119.7775615,120.0130824
2009-08-01 15:00:00 PDT,5379.48,-58.6729,103.407,-59.2291,103.731,-117.902,207.138,118.8928797,119.4495988
2009-08-01 15:30:00 PDT,733,-59.6885,103.829,-59.9398,103.973,-119.628,207.801,119.7630088,120.0131841
2009-08-01 16:00:00 PDT,726,-59.6877,103.829,-59.9366,103.972,-119.624,207.801,119.7626101,120.0107195
2009-08-01 16:30:00 PDT,1885,-59.2613,103.677,-59.9085,104.05,-119.17,207.727,119.4186837,120.0642781
2009-08-01 17:00:00 PDT,4370.11,-59.0514,103.543,-59.2594,103.663,-118.311,207.205,119.1982411,119.4055864
2009-08-01 17:30:00 PDT,633,-59.7284,103.839,-59.9454,103.964,-119.674,207.803,119.7915677,120.0081842
2009-08-01 18:00:00 PDT,794,-59.6933,103.819,-59.9655,103.976,-119.659,207.795,119.7567319,120.0286206
2009-08-01 18:30:00 PDT,1195,-59.5445,103.765,-59.9544,104.001,-119.499,207.766,119.6357919,120.0447337
2009-08-01 19:00:00 PDT,4636.7,-58.9541,103.507,-59.254,103.681,-118.208,207.188,119.1187851,119.4185341
2009-08-01 19:30:00 PDT,733,-59.6753,103.829,-59.9266,103.973,-119.602,207.802,119.7564306,120.006592
2009-08-01 20:00:00 PDT,845,-59.666,103.813,-59.9557,103.979,-119.622,207.792,119.7379243,120.0263238
2009-08-01 20:30:00 PDT,1059,-59.5936,103.785,-59.9568,103.993,-119.55,207.778,119.677581,120.0390016
2009-08-01 21:00:00 PDT,697,-59.7242,103.842,-59.9632,103.979,-119.687,207.821,119.7920742,120.0300704
2009-08-01 21:30:00 PDT,1190,-59.5448,103.766,-59.953,104.001,-119.498,207.767,119.6368086,120.0440345
2009-08-01 22:00:00 PDT,753,-59.6833,103.822,-59.9414,103.97,-119.625,207.793,119.7543485,120.0113842
2009-08-01 22:30:00 PDT,827.999,-59.654,103.812,-59.9379,103.975,-119.592,207.788,119.7310781,120.0139679
2009-08-01 23:00:00 PDT,875,-59.6471,103.807,-59.9471,103.979,-119.594,207.786,119.7233051,120.0220281
2009-08-01 23:30:00 PDT,1069,-59.5597,103.784,-59.9263,103.995,-119.486,207.779,119.6598367,120.0255034
2009-08-02 00:00:00 PDT,935,-59.6296,103.802,-59.9502,103.986,-119.58,207.788,119.7102519,120.0296408
2009-08-02 00:30:00 PDT,739,-59.699,103.827,-59.9523,103.972,-119.651,207.799,119.7665084,120.0185613
2009-08-02 01:00:00 PDT,756,-59.7049,103.825,-59.9641,103.974,-119.669,207.799,119.7677156,120.0261887
2009-08-02 01:30:00 PDT,1255,-59.5223,103.76,-59.9528,104.007,-119.475,207.767,119.6204071,120.0491328
2009-08-02 02:00:00 PDT,530,-59.7879,103.855,-59.9695,103.959,-119.757,207.813,119.8351118,120.0158932
2009-08-02 02:30:00 PDT,498,-59.8013,103.859,-59.9719,103.956,-119.773,207.815,119.8452642,120.0144938
2009-08-02 03:00:00 PDT,1309,-59.5033,103.753,-59.9524,104.011,-119.456,207.764,119.6048817,120.0523985
2009-08-02 03:30:00 PDT,363,-59.8516,103.876,-59.976,103.947,-119.828,207.824,119.8851008,120.0087471
2009-08-02 04:00:00 PDT,234,-59.8914,103.892,-59.9716,103.938,-119.863,207.831,119.918837,119.9987527
2009-08-02 04:30:00 PDT,229,-59.9008,103.893,-59.9793,103.938,-119.88,207.831,119.9243982,120.0026011
2009-08-02 05:00:00 PDT,227,-59.8956,103.893,-59.9733,103.937,-119.869,207.83,119.921801,119.9987362
2009-08-02 05:30:00 PDT,192,-59.9121,103.898,-59.9779,103.935,-119.89,207.833,119.9343743,119.999303
2009-08-02 06:00:00 PDT,258,-59.8866,103.889,-59.975,103.94,-119.862,207.829,119.9138407,120.0021843
2009-08-02 06:30:00 PDT,336,-59.8612,103.876,-59.9763,103.941,-119.838,207.817,119.8898938,120.0037001
2009-08-02 07:00:00 PDT,410,-59.8343,103.87,-59.9748,103.95,-119.809,207.82,119.8712658,120.0107459
2009-08-02 07:30:00 PDT,296,-59.8727,103.883,-59.9741,103.941,-119.847,207.824,119.901701,120.0026006
2009-08-02 08:00:00 PDT,265,-59.8877,103.888,-59.9785,103.94,-119.866,207.828,119.9135237,120.0039335
2009-08-02 08:30:00 PDT,304,-59.8678,103.883,-59.972,103.943,-119.84,207.826,119.8992542,120.0032834
2009-08-02 09:00:00 PDT,206,-59.7871,103.898,-59.8577,103.938,-119.645,207.835,119.8719806,119.9418696
2009-08-02 09:30:00 PDT,281,-59.7904,103.887,-59.8867,103.942,-119.677,207.83,119.8640926,119.9598108
2009-08-02 10:00:00 PDT,219,-59.8555,103.895,-59.9305,103.938,-119.786,207.834,119.9035108,119.9782175
2009-08-02 10:30:00 PDT,216,-59.6009,103.839,-59.675,103.882,-119.276,207.721,119.7280468,119.8022352
2009-08-02 11:00:00 PDT,488,-59.8031,103.861,-59.9704,103.957,-119.773,207.818,119.8478956,120.0146105
2009-08-02 11:30:00 PDT,759,-59.7084,103.826,-59.9686,103.975,-119.677,207.8,119.7703273,120.0293031
2009-08-02 12:00:00 PDT,777,-59.6989,103.824,-59.9653,103.977,-119.664,207.8,119.7638578,120.029387
2009-08-02 12:30:00 PDT,652,-59.7481,103.839,-59.9716,103.967,-119.72,207.806,119.8013914,120.0238722
2009-08-02 13:00:00 PDT,807,-59.6622,103.818,-59.9388,103.977,-119.601,207.794,119.7403659,120.0161501
2009-08-02 13:30:00 PDT,749,-59.7028,103.827,-59.9596,103.974,-119.662,207.801,119.7684026,120.0239406
2009-08-02 14:00:00 PDT,388,-59.8361,103.875,-59.9691,103.952,-119.805,207.827,119.8764968,120.0096299
2009-08-02 14:30:00 PDT,425,-59.8271,103.868,-59.9728,103.952,-119.8,207.82,119.8659389,120.0114788
2009-08-02 15:00:00 PDT,479,-59.8059,103.861,-59.97,103.955,-119.776,207.817,119.8492928,120.0126782
2009-08-02 15:30:00 PDT,468,-59.8078,103.862,-59.9682,103.954,-119.776,207.817,119.8511076,120.0109125
2009-08-02 16:00:00 PDT,476,-59.8092,103.861,-59.9723,103.955,-119.782,207.816,119.8509396,120.0138275
2009-08-02 16:30:00 PDT,471,-59.8065,103.861,-59.968,103.954,-119.775,207.815,119.8495923,120.0108126
2009-08-02 17:00:00 PDT,748,-59.7124,103.824,-59.9689,103.971,-119.681,207.795,119.7705877,120.0259881
2009-08-02 17:30:00 PDT,494,-59.7978,103.858,-59.9671,103.955,-119.765,207.813,119.8426512,120.0112291
2009-08-02 18:00:00 PDT,496,-59.8028,103.858,-59.9728,103.956,-119.776,207.814,119.8451461,120.0149436
2009-08-02 18:30:00 PDT,677,-59.7361,103.835,-59.9681,103.968,-119.704,207.803,119.7919399,120.0229896
2009-08-02 19:00:00 PDT,1362,-59.4824,103.745,-59.9497,104.014,-119.432,207.759,119.5875451,120.0536494
2009-08-02 19:30:00 PDT,1323,-59.5028,103.751,-59.9567,104.012,-119.46,207.763,119.602898,120.0554123
