# file...... V_tm_8.csv,,,,,,,,,
# date...... Fri May 18 11:44:36 2012,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,
# host...... (null),,,,,,,,,
# target.... triplex_meter 67,,,,,,,,,
# trigger... (none),,,,,,,,,
# interval.. 1800,,,,,,,,,
# limit..... 1000000,,,,,,,,,
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag,,
2009-07-28 18:30:00 PDT,114,-60.0385,-103.822,-60.0383,-103.867,-120.077,-207.689,119.9317688,119.9706262
2009-07-28 19:00:00 PDT,125,-60.0309,-103.836,-60.0307,-103.885,-120.062,-207.72,119.9400844,119.9824077
2009-07-28 19:30:00 PDT,181,-60.0336,-103.816,-60.0334,-103.887,-120.067,-207.704,119.9241218,119.9854903
2009-07-28 20:00:00 PDT,525,-60.0506,-103.691,-60.05,-103.899,-120.101,-207.59,119.8244468,120.0041862
2009-07-28 20:30:00 PDT,284,-60.0813,-103.697,-60.081,-103.809,-120.162,-207.505,119.8450267,119.9417986
2009-07-28 21:00:00 PDT,190,-60.0611,-103.759,-60.0609,-103.834,-120.122,-207.593,119.8885558,119.9533712
2009-07-28 21:30:00 PDT,319,-60.0396,-103.771,-60.0392,-103.896,-120.079,-207.667,119.8881729,119.9961847
2009-07-28 22:00:00 PDT,405,-60.0536,-103.715,-60.0531,-103.875,-120.107,-207.591,119.8467192,119.9849592
2009-07-28 22:30:00 PDT,321,-60.0507,-103.745,-60.0503,-103.872,-120.101,-207.617,119.8712292,119.9809606
2009-07-28 23:00:00 PDT,303,-60.0513,-103.745,-60.051,-103.864,-120.102,-207.609,119.8715298,119.9743852
2009-07-28 23:30:00 PDT,297,-60.087,-103.536,-60.0867,-103.654,-120.174,-207.19,119.7086081,119.8105306
2009-07-29 00:00:00 PDT,223,-60.0379,-103.791,-60.0376,-103.879,-120.076,-207.67,119.9046334,119.9806653
2009-07-29 00:30:00 PDT,175,-60.0317,-103.816,-60.0315,-103.885,-120.063,-207.701,119.9231707,119.982808
2009-07-29 01:00:00 PDT,160,-60.0305,-103.822,-60.0303,-103.885,-120.061,-207.708,119.9277642,119.9822076
2009-07-29 01:30:00 PDT,144,-60.0264,-103.835,-60.0262,-103.892,-120.053,-207.727,119.9369665,119.9862173
2009-07-29 02:00:00 PDT,112,-60.0198,-103.856,-60.0196,-103.9,-120.039,-207.756,119.951845,119.9898428
2009-07-29 02:30:00 PDT,146,-60.0209,-103.845,-60.0207,-103.903,-120.042,-207.749,119.9428717,119.9929908
2009-07-29 03:00:00 PDT,112,-60.0154,-103.865,-60.0152,-103.909,-120.031,-207.774,119.957436,119.9954354
2009-07-29 03:30:00 PDT,143,-60.0189,-103.85,-60.0187,-103.906,-120.038,-207.756,119.9461998,119.9945882
2009-07-29 04:00:00 PDT,112,-60.0181,-103.86,-60.0179,-103.904,-120.036,-207.764,119.9544577,119.9924562
2009-07-29 04:30:00 PDT,108,-60.0159,-103.865,-60.0157,-103.908,-120.032,-207.774,119.9576862,119.9948195
2009-07-29 05:00:00 PDT,144,-60.02,-103.848,-60.0198,-103.904,-120.04,-207.752,119.9450187,119.9934065
2009-07-29 05:30:00 PDT,106,-60.0162,-103.865,-60.0161,-103.907,-120.032,-207.772,119.9578363,119.9941536
2009-07-29 06:00:00 PDT,100,-60.0236,-103.853,-60.0234,-103.893,-120.047,-207.746,119.9511491,119.9856825
2009-07-29 06:30:00 PDT,114,-60.027,-103.842,-60.0269,-103.887,-120.054,-207.729,119.943327,119.9822382
2009-07-29 07:00:00 PDT,146,-60.0287,-103.834,-60.0284,-103.892,-120.057,-207.726,119.9372518,119.987318
2009-07-29 07:30:00 PDT,104,-60.019,-103.86,-60.0188,-103.901,-120.038,-207.761,119.954908,119.9903086
2009-07-29 08:00:00 PDT,107,-60.0177,-103.861,-60.0176,-103.903,-120.035,-207.764,119.9551234,119.9914402
2009-07-29 08:30:00 PDT,111,-60.0241,-103.847,-60.0239,-103.891,-120.048,-207.739,119.9462046,119.9842008
2009-07-29 09:00:00 PDT,99,-60.0273,-103.844,-60.0272,-103.883,-120.054,-207.727,119.9452087,119.9789249
2009-07-29 09:30:00 PDT,2146,-60.1533,-103.072,-60.1536,-103.923,-120.307,-206.995,119.3409263,120.0768317
2009-07-29 10:00:00 PDT,1168,-60.0903,-103.449,-60.0895,-103.912,-120.18,-207.361,119.6350273,120.0352105
2009-07-29 10:30:00 PDT,828,-60.0659,-103.584,-60.0652,-103.911,-120.131,-207.496,119.7395398,120.022182
2009-07-29 11:00:00 PDT,609,-60.0485,-103.674,-60.0478,-103.915,-120.096,-207.589,119.8086834,120.0169384
2009-07-29 11:30:00 PDT,640,-60.0565,-103.65,-60.0558,-103.903,-120.112,-207.554,119.7919267,120.0105517
2009-07-29 12:00:00 PDT,642,-60.0541,-103.654,-60.0534,-103.908,-120.107,-207.563,119.7941845,120.0136797
2009-07-29 12:30:00 PDT,227,-60.0225,-103.827,-60.0222,-103.917,-120.045,-207.745,119.9280886,120.0058639
2009-07-29 13:00:00 PDT,518,-60.0432,-103.708,-60.0426,-103.913,-120.086,-207.621,119.8354502,120.0126051
2009-07-29 13:30:00 PDT,238,-60.0241,-103.816,-60.0237,-103.91,-120.048,-207.725,119.9193664,120.0005528
2009-07-29 14:00:00 PDT,417,-60.035,-103.749,-60.0344,-103.914,-120.069,-207.664,119.866827,120.0093687
2009-07-29 14:30:00 PDT,152,-60.0195,-103.847,-60.0193,-103.907,-120.039,-207.754,119.9439027,119.9957542
2009-07-29 15:00:00 PDT,146,-60.0202,-103.847,-60.02,-103.904,-120.04,-207.751,119.944253,119.9935066
2009-07-29 15:30:00 PDT,478,-60.0427,-103.719,-60.0421,-103.908,-120.085,-207.627,119.8447195,120.0080257
2009-07-29 16:00:00 PDT,147,-60.0242,-103.839,-60.024,-103.897,-120.048,-207.735,119.9393284,119.9894461
2009-07-29 16:30:00 PDT,145,-60.0195,-103.848,-60.0193,-103.905,-120.039,-207.753,119.9447685,119.9940223
2009-07-29 17:00:00 PDT,145,-60.0218,-103.844,-60.0216,-103.901,-120.043,-207.746,119.9424562,119.9917092
2009-07-29 17:30:00 PDT,141,-60.0217,-103.845,-60.0215,-103.901,-120.043,-207.746,119.943272,119.9916591
2009-07-29 18:00:00 PDT,186,-60.0266,-103.824,-60.0264,-103.897,-120.053,-207.721,119.9275435,119.9906467
2009-07-29 18:30:00 PDT,365,-60.0426,-103.748,-60.0421,-103.892,-120.085,-207.639,119.8697682,119.9941725
2009-07-29 19:00:00 PDT,756,-60.0743,-103.589,-60.0736,-103.888,-120.148,-207.478,119.7480791,120.0064747
2009-07-29 19:30:00 PDT,376,-60.0519,-103.726,-60.0514,-103.874,-120.103,-207.6,119.8553869,119.9832427
2009-07-29 20:00:00 PDT,231,-60.0414,-103.785,-60.0411,-103.877,-120.083,-207.662,119.9011924,119.9806852
2009-07-29 20:30:00 PDT,228,-60.0424,-103.786,-60.0421,-103.876,-120.085,-207.662,119.9025587,119.9803198
2009-07-29 21:00:00 PDT,226,-60.0485,-103.775,-60.0482,-103.864,-120.097,-207.64,119.8960924,119.9729837
2009-07-29 21:30:00 PDT,190,-60.039,-103.803,-60.0388,-103.878,-120.078,-207.68,119.9155717,119.9804
2009-07-29 22:00:00 PDT,1028,-60.0979,-103.479,-60.0973,-103.886,-120.195,-207.364,119.6647861,120.0166091
2009-07-29 22:30:00 PDT,370,-60.055,-103.725,-60.0546,-103.871,-120.11,-207.597,119.8560747,119.9822471
2009-07-29 23:00:00 PDT,275,-60.0464,-103.762,-60.0461,-103.87,-120.092,-207.632,119.8837887,119.9771271
2009-07-29 23:30:00 PDT,228,-60.0437,-103.779,-60.0434,-103.869,-120.087,-207.647,119.8971507,119.9749101
2009-07-30 00:00:00 PDT,328,-60.0441,-103.753,-60.0437,-103.883,-120.088,-207.636,119.874847,119.987181
2009-07-30 00:30:00 PDT,486,-60.0514,-103.699,-60.0508,-103.891,-120.102,-207.59,119.8317706,119.9976602
2009-07-30 01:00:00 PDT,197,-60.0474,-103.778,-60.0471,-103.856,-120.094,-207.634,119.8981381,119.9655074
2009-07-30 01:30:00 PDT,156,-60.04,-103.803,-60.0398,-103.865,-120.08,-207.668,119.9160724,119.9696454
2009-07-30 02:00:00 PDT,151,-60.0236,-103.839,-60.0234,-103.899,-120.047,-207.738,119.9390282,119.9908778
2009-07-30 02:30:00 PDT,151,-60.0452,-103.794,-60.045,-103.853,-120.09,-207.647,119.9108856,119.9618591
2009-07-30 03:00:00 PDT,148,-60.0211,-103.845,-60.0209,-103.903,-120.042,-207.748,119.9429717,119.9930908
2009-07-30 03:30:00 PDT,147,-60.0204,-103.847,-60.0202,-103.905,-120.041,-207.751,119.944353,119.9944725
2009-07-30 04:00:00 PDT,112,-60.0175,-103.861,-60.0174,-103.906,-120.035,-207.767,119.9550234,119.9939379
2009-07-30 04:30:00 PDT,115,-60.0191,-103.858,-60.019,-103.903,-120.038,-207.762,119.9532264,119.9921405
2009-07-30 05:00:00 PDT,143,-60.0189,-103.852,-60.0187,-103.908,-120.038,-207.76,119.9479315,119.99632
2009-07-30 05:30:00 PDT,109,-60.0186,-103.86,-60.0184,-103.903,-120.037,-207.763,119.9547079,119.9918403
2009-07-30 06:00:00 PDT,117,-60.0273,-103.842,-60.0271,-103.888,-120.054,-207.73,119.9434771,119.9832042
2009-07-30 06:30:00 PDT,107,-60.0266,-103.851,-60.0264,-103.893,-120.053,-207.744,119.9509187,119.9871833
2009-07-30 07:00:00 PDT,104,-60.0203,-103.859,-60.0201,-103.9,-120.04,-207.759,119.9546927,119.9900929
2009-07-30 07:30:00 PDT,148,-60.0194,-103.848,-60.0192,-103.907,-120.039,-207.755,119.9447184,119.9957042
2009-07-30 08:00:00 PDT,102,-60.0204,-103.858,-60.0202,-103.898,-120.041,-207.756,119.9538769,119.9884112
2009-07-30 08:30:00 PDT,108,-60.0261,-103.844,-60.026,-103.886,-120.052,-207.73,119.9446081,119.9809221
2009-07-30 09:00:00 PDT,110,-60.0228,-103.851,-60.0227,-103.894,-120.045,-207.745,119.9490172,119.9861982
2009-07-30 09:30:00 PDT,482,-60.0437,-103.716,-60.0431,-103.906,-120.087,-207.622,119.8426242,120.0067944
2009-07-30 10:00:00 PDT,248,-60.0254,-103.811,-60.025,-103.909,-120.05,-207.719,119.9156886,120.0003371
2009-07-30 10:30:00 PDT,261,-60.027,-103.805,-60.0266,-103.908,-120.054,-207.713,119.9112954,120.0002715
2009-07-30 11:00:00 PDT,2553,-60.1691,-102.94,-60.1702,-103.954,-120.339,-206.894,119.2349118,120.1119773
2009-07-30 11:30:00 PDT,4598.61,-60.134,-102.826,-60.1345,-103.157,-120.268,-205.983,119.118782,119.4048774
2009-07-30 12:00:00 PDT,387,-60.0341,-103.759,-60.0336,-103.912,-120.068,-207.671,119.8750318,120.0072368
2009-07-30 12:30:00 PDT,485,-60.039,-103.726,-60.0384,-103.917,-120.077,-207.643,119.8489241,120.0139674
2009-07-30 13:00:00 PDT,391,-60.0349,-103.756,-60.0344,-103.91,-120.069,-207.666,119.8728358,120.0059052
2009-07-30 13:30:00 PDT,387,-60.0372,-103.753,-60.0367,-103.906,-120.074,-207.659,119.8713911,120.0035924
2009-07-30 14:00:00 PDT,398,-60.0375,-103.749,-60.037,-103.907,-120.074,-207.656,119.8680792,120.0046083
2009-07-30 14:30:00 PDT,476,-60.0421,-103.721,-60.0415,-103.909,-120.084,-207.63,119.8461498,120.0085914
2009-07-30 15:00:00 PDT,555,-60.0463,-103.693,-60.0456,-103.912,-120.092,-207.605,119.8240226,120.0132402
2009-07-30 15:30:00 PDT,641,-60.0521,-103.659,-60.0514,-103.912,-120.103,-207.571,119.7975083,120.0161422
2009-07-30 16:00:00 PDT,1142,-60.0882,-103.459,-60.0875,-103.911,-120.176,-207.371,119.6426197,120.0333436
2009-07-30 16:30:00 PDT,513,-60.0582,-103.678,-60.0577,-103.881,-120.116,-207.559,119.8170066,119.992456
2009-07-30 17:00:00 PDT,848,-60.0803,-103.551,-60.0796,-103.886,-120.16,-207.437,119.7182194,120.007747
2009-07-30 17:30:00 PDT,589,-60.0618,-103.654,-60.0612,-103.887,-120.123,-207.541,119.7980448,119.9994021
2009-07-30 18:00:00 PDT,460,-60.0484,-103.712,-60.0478,-103.894,-120.096,-207.606,119.8415174,119.9987563
2009-07-30 18:30:00 PDT,595.999,-60.0568,-103.661,-60.0561,-103.896,-120.113,-207.557,119.8015949,120.0046414
2009-07-30 19:00:00 PDT,958,-60.0802,-103.523,-60.0794,-103.902,-120.16,-207.425,119.6939512,120.0214977
2009-07-30 19:30:00 PDT,1013,-60.0826,-103.504,-60.0819,-103.905,-120.165,-207.409,119.6787234,120.0253462
2009-07-30 20:00:00 PDT,621,-60.0671,-103.634,-60.0664,-103.879,-120.134,-207.513,119.7833981,119.9950793
2009-07-30 20:30:00 PDT,228,-60.043,-103.782,-60.0427,-103.872,-120.086,-207.654,119.8993969,119.977157
2009-07-30 21:00:00 PDT,467,-60.0581,-103.694,-60.0575,-103.878,-120.116,-207.572,119.8308016,119.9897587
2009-07-30 21:30:00 PDT,504,-60.0729,-103.658,-60.0724,-103.857,-120.145,-207.515,119.8070711,119.9790385
2009-07-30 22:00:00 PDT,448,-60.0721,-103.676,-60.0717,-103.853,-120.144,-207.528,119.8222441,119.9752256
2009-07-30 22:30:00 PDT,506,-60.0688,-103.662,-60.0683,-103.862,-120.137,-207.524,119.8084762,119.981314
2009-07-30 23:00:00 PDT,911,-60.138,-103.277,-60.1378,-103.638,-120.276,-206.916,119.510325,119.8223269
2009-07-30 23:30:00 PDT,538,-60.0638,-103.661,-60.0633,-103.874,-120.127,-207.535,119.8051042,119.989199
2009-07-31 00:00:00 PDT,330,-60.0434,-103.754,-60.043,-103.884,-120.086,-207.639,119.8753619,119.9876965
2009-07-31 00:30:00 PDT,475,-60.0487,-103.707,-60.0482,-103.894,-120.097,-207.601,119.8373407,119.9989565
2009-07-31 01:00:00 PDT,601,-60.0588,-103.655,-60.0581,-103.893,-120.117,-207.548,119.797406,120.0030451
2009-07-31 01:30:00 PDT,465,-60.0411,-103.726,-60.0405,-103.909,-120.082,-207.635,119.8499761,120.0080911
2009-07-31 02:00:00 PDT,144,-60.0207,-103.846,-60.0205,-103.903,-120.041,-207.749,119.9436374,119.9928907
2009-07-31 02:30:00 PDT,116,-60.0194,-103.856,-60.0192,-103.902,-120.039,-207.758,119.9516449,119.9913746
2009-07-31 03:00:00 PDT,112,-60.0203,-103.855,-60.0201,-103.9,-120.04,-207.755,119.9512294,119.9900929
2009-07-31 03:30:00 PDT,155,-60.0234,-103.838,-60.0231,-103.899,-120.047,-207.737,119.9380623,119.9907277
2009-07-31 04:00:00 PDT,300,-60.0322,-103.785,-60.0318,-103.903,-120.064,-207.688,119.8965857,119.9985434
2009-07-31 04:30:00 PDT,239,-60.0264,-103.811,-60.0261,-103.906,-120.052,-207.717,119.9161891,119.9982896
2009-07-31 05:00:00 PDT,168,-60.0181,-103.845,-60.0179,-103.911,-120.036,-207.757,119.9414705,119.9985177
2009-07-31 05:30:00 PDT,157,-60.0173,-103.85,-60.017,-103.912,-120.034,-207.763,119.9453992,119.9989335
2009-07-31 06:00:00 PDT,147,-60.0207,-103.846,-60.0205,-103.904,-120.041,-207.75,119.9436374,119.9937567
2009-07-31 06:30:00 PDT,145,-60.0348,-103.82,-60.0346,-103.877,-120.069,-207.698,119.9281852,119.9774326
2009-07-31 07:00:00 PDT,146,-60.0317,-103.828,-60.0315,-103.886,-120.063,-207.715,119.9335591,119.9836738
2009-07-31 07:30:00 PDT,109,-60.0196,-103.858,-60.0194,-103.901,-120.039,-207.76,119.9534766,119.9906087
2009-07-31 08:00:00 PDT,106,-60.0177,-103.862,-60.0176,-103.904,-120.035,-207.765,119.9559893,119.9923061
2009-07-31 08:30:00 PDT,444,-60.0419,-103.729,-60.0414,-103.905,-120.083,-207.634,119.8529732,120.005078
2009-07-31 09:00:00 PDT,352,-60.0345,-103.767,-60.034,-103.906,-120.069,-207.673,119.8821566,120.0022416
2009-07-31 09:30:00 PDT,123,-60.0222,-103.849,-60.022,-103.897,-120.044,-207.746,119.9469853,119.9884457
2009-07-31 10:00:00 PDT,127,-60.036,-103.82,-60.0358,-103.87,-120.072,-207.689,119.9287859,119.9719725
2009-07-31 10:30:00 PDT,102,-60.0271,-103.844,-60.027,-103.884,-120.054,-207.728,119.9451086,119.9796907
2009-07-31 11:00:00 PDT,143,-60.0392,-103.809,-60.039,-103.865,-120.078,-207.674,119.9208656,119.969245
2009-07-31 11:30:00 PDT,103,-60.035,-103.827,-60.0349,-103.868,-120.07,-207.695,119.9343452,119.9697905
2009-07-31 12:00:00 PDT,305,-60.053,-103.74,-60.0527,-103.861,-120.106,-207.601,119.8680542,119.972639
2009-07-31 12:30:00 PDT,104,-60.0729,-103.615,-60.0728,-103.656,-120.146,-207.27,119.7698691,119.8052905
2009-07-31 13:00:00 PDT,145,-60.0278,-103.833,-60.0276,-103.891,-120.055,-207.724,119.9359357,119.9860519
2009-07-31 13:30:00 PDT,104,-60.041,-103.815,-60.0409,-103.856,-120.082,-207.672,119.9269607,119.9624041
2009-07-31 14:00:00 PDT,109,-60.0476,-103.801,-60.0474,-103.844,-120.095,-207.644,119.9181465,119.9552691
2009-07-31 14:30:00 PDT,2384,-60.1757,-102.966,-60.1767,-103.913,-120.352,-206.879,119.2606894,120.0797518
2009-07-31 15:00:00 PDT,238,-60.0339,-103.797,-60.0336,-103.891,-120.068,-207.688,119.9078244,119.9890537
2009-07-31 15:30:00 PDT,230,-60.0316,-103.803,-60.0313,-103.894,-120.063,-207.698,119.9118668,119.9905005
2009-07-31 16:00:00 PDT,191,-60.0578,-103.758,-60.0576,-103.833,-120.115,-207.591,119.8860372,119.9508533
2009-07-31 16:30:00 PDT,122,-60.0244,-103.847,-60.0242,-103.895,-120.049,-207.742,119.9463547,119.9878144
2009-07-31 17:00:00 PDT,145,-60.0343,-103.822,-60.0341,-103.879,-120.068,-207.701,119.9296663,119.978914
2009-07-31 17:30:00 PDT,107,-60.0488,-103.799,-60.0486,-103.842,-120.097,-207.641,119.9170162,119.9541384
2009-07-31 18:00:00 PDT,246,-60.0427,-103.778,-60.0423,-103.875,-120.085,-207.652,119.8957844,119.9795542
2009-07-31 18:30:00 PDT,566,-60.0671,-103.648,-60.0665,-103.872,-120.134,-207.52,119.7955108,119.9890695
2009-07-31 19:00:00 PDT,1276,-60.1125,-103.378,-60.1119,-103.883,-120.224,-207.261,119.5847964,120.021324
2009-07-31 19:30:00 PDT,660,-60.0965,-103.563,-60.096,-103.824,-120.192,-207.387,119.736729,119.9622949
2009-07-31 20:00:00 PDT,320,-60.1261,-103.449,-60.1259,-103.575,-120.252,-207.024,119.6530129,119.7618657
2009-07-31 20:30:00 PDT,234,-60.0489,-103.768,-60.0486,-103.86,-120.097,-207.628,119.890234,119.969721
2009-07-31 21:00:00 PDT,232,-60.0556,-103.757,-60.0554,-103.848,-120.111,-207.605,119.8840696,119.9627366
2009-07-31 21:30:00 PDT,385,-60.1035,-103.631,-60.1031,-103.783,-120.207,-207.415,119.7990604,119.9303703
2009-07-31 22:00:00 PDT,360,-60.0669,-103.709,-60.0664,-103.851,-120.133,-207.56,119.8481921,119.9708407
2009-07-31 22:30:00 PDT,310,-60.1083,-103.496,-60.1081,-103.618,-120.216,-207.114,119.6847097,119.7901232
2009-07-31 23:00:00 PDT,224,-60.0523,-103.763,-60.052,-103.852,-120.104,-207.615,119.8876095,119.9644973
2009-07-31 23:30:00 PDT,213,-60.0537,-103.763,-60.0534,-103.847,-120.107,-207.609,119.8883107,119.9608697
2009-08-01 00:00:00 PDT,183,-60.0436,-103.791,-60.0434,-103.863,-120.087,-207.654,119.9074876,119.9697156
2009-08-01 00:30:00 PDT,128,-60.0353,-103.822,-60.0351,-103.872,-120.07,-207.694,119.9301669,119.9733538
2009-08-01 01:00:00 PDT,109,-60.0325,-103.832,-60.0323,-103.875,-120.065,-207.706,119.9374224,119.9745501
2009-08-01 01:30:00 PDT,138,-60.0475,-103.794,-60.0474,-103.848,-120.095,-207.642,119.9120373,119.9587319
2009-08-01 02:00:00 PDT,117,-60.0318,-103.831,-60.0316,-103.878,-120.063,-207.709,119.9362063,119.9767973
2009-08-01 02:30:00 PDT,104,-60.0194,-103.859,-60.0193,-103.9,-120.039,-207.759,119.9542423,119.9896928
2009-08-01 03:00:00 PDT,142,-60.0511,-103.784,-60.0509,-103.84,-120.102,-207.624,119.9051845,119.9535585
2009-08-01 03:30:00 PDT,101,-60.0174,-103.863,-60.0172,-103.903,-120.035,-207.766,119.956705,119.9912401
2009-08-01 04:00:00 PDT,101,-60.0275,-103.843,-60.0274,-103.883,-120.055,-207.726,119.944443,119.979025
2009-08-01 04:30:00 PDT,155,-60.02,-103.845,-60.0198,-103.907,-120.04,-207.752,119.9424213,119.9960043
2009-08-01 05:00:00 PDT,103,-60.0153,-103.868,-60.0151,-103.908,-120.03,-207.776,119.9599836,119.9945194
2009-08-01 05:30:00 PDT,104,-60.0163,-103.866,-60.0161,-103.907,-120.032,-207.772,119.9587522,119.9941536
2009-08-01 06:00:00 PDT,141,-60.0188,-103.851,-60.0186,-103.907,-120.037,-207.758,119.9470156,119.9954041
2009-08-01 06:30:00 PDT,101,-60.0189,-103.861,-60.0188,-103.9,-120.038,-207.761,119.9557238,119.9894427
2009-08-01 07:00:00 PDT,112,-60.0226,-103.854,-60.0224,-103.898,-120.045,-207.752,119.9515145,119.9895116
2009-08-01 07:30:00 PDT,117,-60.0212,-103.852,-60.0211,-103.898,-120.042,-207.75,119.9490823,119.9888614
2009-08-01 08:00:00 PDT,285,-60.0331,-103.786,-60.0327,-103.899,-120.066,-207.686,119.8979019,119.9955302
2009-08-01 08:30:00 PDT,232,-60.0259,-103.814,-60.0255,-103.906,-120.051,-207.72,119.918536,119.9979895
2009-08-01 09:00:00 PDT,267,-60.0254,-103.806,-60.025,-103.911,-120.05,-207.717,119.9113601,120.0020689
2009-08-01 09:30:00 PDT,183,-60.0205,-103.837,-60.0203,-103.91,-120.041,-207.747,119.9357453,119.9988521
2009-08-01 10:00:00 PDT,1538,-60.1099,-103.316,-60.1094,-103.925,-120.219,-207.241,119.5298956,120.0564267
2009-08-01 10:30:00 PDT,1749,-60.1251,-103.231,-60.1248,-103.924,-120.25,-207.155,119.4640825,120.0632723
2009-08-01 11:00:00 PDT,4625.47,-60.1423,-102.803,-60.1429,-103.145,-120.285,-205.948,119.1031194,119.3987414
2009-08-01 11:30:00 PDT,793,-60.0819,-103.561,-60.0813,-103.874,-120.163,-207.435,119.7276719,119.9982103
2009-08-01 12:00:00 PDT,452,-60.0733,-103.669,-60.0728,-103.847,-120.146,-207.516,119.816789,119.9705827
2009-08-01 12:30:00 PDT,638,-60.1364,-103.5,-60.136,-103.753,-120.272,-207.253,119.7022832,119.9209052
2009-08-01 13:00:00 PDT,450,-60.1173,-103.582,-60.117,-103.76,-120.234,-207.342,119.7636025,119.9174353
2009-08-01 13:30:00 PDT,404,-60.0492,-103.724,-60.0487,-103.884,-120.098,-207.608,119.8523033,119.9905489
2009-08-01 14:00:00 PDT,350,-60.0446,-103.747,-60.0441,-103.885,-120.089,-207.632,119.8699045,119.9891127
2009-08-01 14:30:00 PDT,500,-60.0563,-103.685,-60.0558,-103.883,-120.112,-207.568,119.8221115,119.9932365
2009-08-01 15:00:00 PDT,437,-60.125,-103.421,-60.1248,-103.594,-120.25,-207.016,119.6282528,119.7777459
2009-08-01 15:30:00 PDT,571,-60.0662,-103.649,-60.0657,-103.874,-120.132,-207.523,119.7959247,119.9904004
2009-08-01 16:00:00 PDT,561,-60.0613,-103.66,-60.0607,-103.882,-120.122,-207.541,119.8029856,119.9948233
2009-08-01 16:30:00 PDT,648,-60.098,-103.562,-60.0975,-103.818,-120.195,-207.381,119.736617,119.9578536
2009-08-01 17:00:00 PDT,388,-60.0951,-103.499,-60.0948,-103.652,-120.19,-207.151,119.6806753,119.8128628
2009-08-01 17:30:00 PDT,423,-60.0485,-103.723,-60.048,-103.89,-120.097,-207.613,119.8510871,119.9953933
2009-08-01 18:00:00 PDT,146,-60.0363,-103.816,-60.0361,-103.873,-120.072,-207.689,119.9254734,119.97472
2009-08-01 18:30:00 PDT,103,-60.046,-103.809,-60.0459,-103.85,-120.092,-207.659,119.9242703,119.9597124
2009-08-01 19:00:00 PDT,415,-60.123,-103.441,-60.1227,-103.605,-120.246,-207.045,119.6445386,119.7862057
2009-08-01 19:30:00 PDT,783,-60.1107,-103.515,-60.1101,-103.825,-120.221,-207.34,119.7023453,119.9702244
2009-08-01 20:00:00 PDT,242,-60.0632,-103.743,-60.0629,-103.839,-120.126,-207.582,119.8757609,119.9587007
2009-08-01 20:30:00 PDT,223,-60.0643,-103.745,-60.0641,-103.833,-120.128,-207.578,119.8780429,119.9541079
2009-08-01 21:00:00 PDT,204,-60.1154,-103.527,-60.1152,-103.608,-120.231,-207.135,119.7150828,119.7850364
2009-08-01 21:30:00 PDT,197,-60.0615,-103.757,-60.0613,-103.835,-120.123,-207.593,119.8870253,119.9544371
2009-08-01 22:00:00 PDT,378,-60.0552,-103.725,-60.0547,-103.875,-120.11,-207.6,119.8561749,119.9857601
2009-08-01 22:30:00 PDT,423,-60.0582,-103.708,-60.0578,-103.875,-120.116,-207.583,119.8429666,119.9873117
2009-08-01 23:00:00 PDT,315,-60.0528,-103.745,-60.0524,-103.869,-120.105,-207.614,119.8722813,119.9794145
2009-08-01 23:30:00 PDT,470,-60.0717,-103.663,-60.0712,-103.848,-120.143,-207.511,119.8107955,119.9706471
2009-08-02 00:00:00 PDT,229,-60.052,-103.763,-60.0517,-103.853,-120.104,-207.616,119.8874592,119.9652128
2009-08-02 00:30:00 PDT,198,-60.0416,-103.791,-60.0414,-103.869,-120.083,-207.66,119.9064861,119.9739091
2009-08-02 01:00:00 PDT,186,-60.0415,-103.795,-60.0412,-103.868,-120.083,-207.663,119.9098985,119.9729433
2009-08-02 01:30:00 PDT,145,-60.052,-103.783,-60.0518,-103.84,-120.104,-207.622,119.9047697,119.954009
2009-08-02 02:00:00 PDT,131,-60.0315,-103.828,-60.0313,-103.88,-120.063,-207.708,119.933459,119.9783788
2009-08-02 02:30:00 PDT,127,-60.0305,-103.832,-60.0303,-103.882,-120.061,-207.714,119.9364213,119.9796101
2009-08-02 03:00:00 PDT,114,-60.0512,-103.792,-60.051,-103.837,-120.102,-207.629,119.912159,119.9510115
2009-08-02 03:30:00 PDT,117,-60.0261,-103.843,-60.026,-103.889,-120.052,-207.732,119.9437424,119.9835197
2009-08-02 04:00:00 PDT,139,-60.024,-103.842,-60.0238,-103.897,-120.048,-207.739,119.9418256,119.9893461
2009-08-02 04:30:00 PDT,106,-60.0179,-103.862,-60.0177,-103.904,-120.036,-207.765,119.9560893,119.9923561
2009-08-02 05:00:00 PDT,111,-60.0169,-103.863,-60.0167,-103.906,-120.034,-207.769,119.9564548,119.9935878
2009-08-02 05:30:00 PDT,141,-60.0181,-103.853,-60.0179,-103.908,-120.036,-207.761,119.948397,119.9959199
2009-08-02 06:00:00 PDT,104,-60.0172,-103.863,-60.0171,-103.904,-120.034,-207.767,119.9566049,119.992056
2009-08-02 06:30:00 PDT,112,-60.0216,-103.86,-60.0215,-103.905,-120.043,-207.765,119.956209,119.9951228
2009-08-02 07:00:00 PDT,104,-60.0214,-103.855,-60.0213,-103.896,-120.043,-207.751,119.9517798,119.9872296
2009-08-02 07:30:00 PDT,105,-60.0189,-103.863,-60.0188,-103.904,-120.038,-207.767,119.9574555,119.9929063
