# file...... V_Data_transformer.csv,,,,,,,,,,
# date...... Fri May 18 11:44:36 2012,,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,,
# host...... (null),,,,,,,,,,
# target.... meter 14,,,,,,,,,,
# trigger... (none),,,,,,,,,,
# interval.. 1800,,,,,,,,,,
# limit..... 1000000,,,,,,,,,,
# timestamp,measured_real_power, voltage_A.real,voltage_A.imag, voltage_B.real,voltage_B.imag, voltage_C.real,voltage_C.imag,V_A,V_B,V_C
2009-07-23 17:30:00 PDT,6703.4,2398.42,-2.85489,-1200.66,-2077.36,-1197.2,2078.51,2398.421699,2399.376795,2398.643713
2009-07-23 18:00:00 PDT,7597.11,2399.53,-0.847432,-1200.89,-2076.98,-1194.34,2077.51,2399.53015,2399.162919,2396.350524
2009-07-23 18:30:00 PDT,9328.21,2398.48,-2.73316,-1201.32,-2076.26,-1195.47,2078.53,2398.481557,2398.754954,2397.798049
2009-07-23 19:00:00 PDT,8183.45,2398.83,-2.1157,-1201.29,-2076.32,-1195.95,2078.53,2398.830933,2398.791864,2398.037398
2009-07-23 19:30:00 PDT,4317.82,2399.42,-1.04543,-1200.89,-2076.98,-1198.19,2078.49,2399.420228,2399.162919,2399.120663
2009-07-23 20:00:00 PDT,5446.65,2399.46,-0.9782,-1201.27,-2076.34,-1197.62,2078.5,2399.460199,2398.79916,2398.844704
2009-07-23 20:30:00 PDT,3979.59,2399.32,-1.23091,-1200.79,-2077.16,-1198.57,2078.49,2399.320316,2399.268699,2399.310469
2009-07-23 21:00:00 PDT,3215.89,2399.3,-1.26459,-1200.54,-2077.57,-1198.96,2078.48,2399.300333,2399.498572,2399.496654
2009-07-23 21:30:00 PDT,3766.95,2399.12,-1.59522,-1200.52,-2077.59,-1198.71,2078.49,2399.12053,2399.505882,2399.380408
2009-07-23 22:00:00 PDT,5016.84,2398.9,-1.99428,-1200.7,-2077.3,-1198.14,2078.5,2398.900829,2399.344865,2399.104356
2009-07-23 22:30:00 PDT,5481.8,2399.27,-1.31592,-1200.93,-2076.91,-1197.31,2078.51,2399.270361,2399.122342,2398.698617
2009-07-23 23:00:00 PDT,4203.61,2399.35,-1.17806,-1200.72,-2077.26,-1198.14,2078.5,2399.350289,2399.320242,2399.104356
2009-07-23 23:30:00 PDT,7655.11,2399.46,-0.979137,-1200.69,-2077.32,-1194.04,2077.52,2399.4602,2399.357176,2396.209689
2009-07-24 00:00:00 PDT,3437.31,2399.41,-1.06848,-1200.58,-2077.49,-1198.59,2078.49,2399.410238,2399.449319,2399.32046
2009-07-24 00:30:00 PDT,3885.97,2399.67,-0.593919,-1200.86,-2077.04,-1198.08,2078.5,2399.670073,2399.199846,2399.074392
2009-07-24 01:00:00 PDT,2672.15,2399.52,-0.864779,-1200.46,-2077.7,-1198.95,2078.48,2399.520156,2399.571108,2399.491657
2009-07-24 01:30:00 PDT,4281.95,2399.66,-0.614072,-1200.97,-2076.85,-1197.89,2078.5,2399.660079,2399.090424,2398.979513
2009-07-24 02:00:00 PDT,2267.43,2399.55,-0.815781,-1200.37,-2077.85,-1199.16,2078.48,2399.550139,2399.655967,2399.596594
2009-07-24 02:30:00 PDT,1939.09,2399.71,-0.518967,-1200.36,-2077.87,-1199.16,2078.48,2399.710056,2399.668283,2399.596594
2009-07-24 03:00:00 PDT,1970.02,2399.58,-0.757176,-1200.3,-2077.96,-1199.29,2078.47,2399.580119,2399.716202,2399.652901
2009-07-24 03:30:00 PDT,2004.09,2399.63,-0.665915,-1200.34,-2077.9,-1199.22,2078.48,2399.630092,2399.684255,2399.626579
2009-07-24 04:00:00 PDT,1781.83,2399.68,-0.58043,-1200.29,-2077.97,-1199.28,2078.47,2399.68007,2399.71986,2399.647903
2009-07-24 04:30:00 PDT,1900.99,2399.59,-0.742767,-1200.29,-2077.98,-1199.33,2078.47,2399.590115,2399.728519,2399.672892
2009-07-24 05:00:00 PDT,1728.82,2399.72,-0.502642,-1200.3,-2077.97,-1199.26,2078.47,2399.720053,2399.724861,2399.637908
2009-07-24 05:30:00 PDT,1905,2399.57,-0.776398,-1200.29,-2077.98,-1199.36,2078.47,2399.570126,2399.728519,2399.687886
2009-07-24 06:00:00 PDT,2003.13,2399.67,-0.593887,-1200.37,-2077.85,-1199.19,2078.48,2399.670073,2399.655967,2399.611587
2009-07-24 06:30:00 PDT,4231.41,2398.43,-2.8335,-1200.37,-2077.84,-1199.32,2078.47,2398.431674,2399.647308,2399.667894
2009-07-24 07:00:00 PDT,3255.3,2399.17,-1.49438,-1200.55,-2077.55,-1199.2,2078.48,2399.170465,2399.486259,2399.616584
2009-07-24 07:30:00 PDT,2022.22,2399.54,-0.82636,-1200.29,-2077.97,-1199.3,2078.47,2399.540142,2399.71986,2399.657899
2009-07-24 08:00:00 PDT,1691.89,2399.76,-0.43447,-1200.3,-2077.96,-1199.23,2078.48,2399.760039,2399.716202,2399.631577
2009-07-24 08:30:00 PDT,1577.72,2399.79,-0.385465,-1200.31,-2077.95,-1199.31,2078.47,2399.790031,2399.712545,2399.662897
2009-07-24 09:00:00 PDT,1539.7,2399.76,-0.442148,-1200.26,-2078.03,-1199.32,2078.47,2399.760041,2399.75681,2399.667894
2009-07-24 09:30:00 PDT,3820.06,2399.7,-0.547907,-1200.82,-2077.1,-1198.03,2078.5,2399.700063,2399.231769,2399.049422
2009-07-24 10:00:00 PDT,2604.19,2399.74,-0.468077,-1200.55,-2077.54,-1198.75,2078.48,2399.740046,2399.4776,2399.39173
2009-07-24 10:30:00 PDT,2630.36,2399.79,-0.372019,-1200.62,-2077.44,-1198.74,2078.48,2399.790029,2399.426043,2399.386734
2009-07-24 11:00:00 PDT,2653.25,2399.78,-0.40376,-1200.58,-2077.5,-1198.67,2078.49,2399.780034,2399.457978,2399.360425
2009-07-24 11:30:00 PDT,2763.6,2399.79,-0.374912,-1200.64,-2077.4,-1198.64,2078.49,2399.790029,2399.401419,2399.345438
2009-07-24 12:00:00 PDT,4507.76,2399.17,-1.48966,-1200.5,-2077.64,-1197.72,2078.5,2399.170462,2399.539168,2398.894631
2009-07-24 12:30:00 PDT,2853.04,2399.77,-0.417183,-1200.64,-2077.4,-1198.59,2078.49,2399.770036,2399.401419,2399.32046
2009-07-24 13:00:00 PDT,2992.1,2399.56,-0.791797,-1200.53,-2077.58,-1198.65,2078.49,2399.560131,2399.502227,2399.350433
2009-07-24 13:30:00 PDT,2621.36,2399.72,-0.510351,-1200.53,-2077.58,-1198.74,2078.48,2399.720054,2399.502227,2399.386734
2009-07-24 14:00:00 PDT,2583.09,2399.68,-0.578506,-1200.53,-2077.58,-1198.86,2078.48,2399.68007,2399.502227,2399.446688
2009-07-24 14:30:00 PDT,3103.66,2399.35,-1.17807,-1200.49,-2077.65,-1198.89,2078.48,2399.350289,2399.542824,2399.461678
2009-07-24 15:00:00 PDT,3350.48,2399.65,-0.64002,-1200.69,-2077.32,-1198.4,2078.49,2399.650085,2399.357176,2399.22555
2009-07-24 15:30:00 PDT,6147.11,2398.9,-1.97562,-1200.66,-2077.36,-1196.81,2078.51,2398.900814,2399.376795,2398.449081
2009-07-24 16:00:00 PDT,3297.29,2399.45,-0.988149,-1200.45,-2077.72,-1198.39,2078.49,2399.450203,2399.583422,2399.220555
2009-07-24 16:30:00 PDT,2523.12,2399.74,-0.47193,-1200.52,-2077.59,-1198.79,2078.48,2399.740046,2399.505882,2399.411714
2009-07-24 17:00:00 PDT,2478.08,2399.62,-0.691857,-1200.48,-2077.67,-1199,2078.48,2399.6201,2399.555138,2399.516641
2009-07-24 17:30:00 PDT,2975.85,2399.41,-1.07523,-1200.49,-2077.65,-1198.91,2078.48,2399.410241,2399.542824,2399.471671
2009-07-24 18:00:00 PDT,4697.68,2399.76,-0.424839,-1201.18,-2076.5,-1197.63,2078.5,2399.760038,2398.892587,2398.849697
2009-07-24 18:30:00 PDT,4022.11,2399.78,-0.391234,-1201,-2076.8,-1197.98,2078.5,2399.780032,2399.062158,2399.024454
2009-07-24 19:00:00 PDT,4114.7,2399.6,-0.717892,-1200.85,-2077.04,-1197.97,2078.5,2399.600107,2399.194841,2399.01946
2009-07-24 19:30:00 PDT,4777.69,2399.53,-0.845734,-1200.97,-2076.85,-1197.61,2078.5,2399.530149,2399.090424,2398.839712
2009-07-24 20:00:00 PDT,4982.71,2399.66,-0.616986,-1201.15,-2076.54,-1197.48,2078.5,2399.660079,2398.91219,2398.774812
2009-07-24 20:30:00 PDT,4563.06,2399.19,-1.46351,-1200.75,-2077.22,-1198.12,2078.5,2399.190446,2399.300625,2399.094368
2009-07-24 21:00:00 PDT,11940.5,2399.2,-1.44139,-1201.97,-2073.15,-1194.09,2077.51,2399.200433,2396.389535,2396.225934
2009-07-24 21:30:00 PDT,6256.05,2398.67,-2.40898,-1200.79,-2077.15,-1197.43,2078.51,2398.67121,2399.260041,2398.758517
2009-07-24 22:00:00 PDT,10589.1,2398.17,-3.29058,-1201.32,-2076.26,-1194.72,2078.54,2398.172258,2398.754954,2397.432879
2009-07-24 22:30:00 PDT,4450.59,2399.51,-0.889287,-1200.82,-2077.1,-1197.73,2078.5,2399.510165,2399.231769,2398.899623
2009-07-24 23:00:00 PDT,4173.05,2399.57,-0.769897,-1200.9,-2076.97,-1198.05,2078.5,2399.570124,2399.159268,2399.05941
2009-07-24 23:30:00 PDT,5340.33,2399.6,-0.725652,-1201.19,-2076.47,-1197.29,2078.51,2399.60011,2398.871626,2398.688634
2009-07-25 00:00:00 PDT,3109.26,2399.64,-0.650722,-1200.59,-2077.47,-1198.49,2078.49,2399.640088,2399.437007,2399.270506
2009-07-25 00:30:00 PDT,3391.79,2399.67,-0.599793,-1200.69,-2077.31,-1198.31,2078.49,2399.670075,2399.348518,2399.180597
2009-07-25 01:00:00 PDT,2455.94,2399.65,-0.628548,-1200.42,-2077.77,-1198.84,2078.48,2399.650082,2399.611708,2399.436696
2009-07-25 01:30:00 PDT,1864.08,2399.73,-0.486338,-1200.33,-2077.91,-1199.15,2078.48,2399.730049,2399.687912,2399.591597
2009-07-25 02:00:00 PDT,3006.62,2399.81,-0.342277,-1200.73,-2077.24,-1198.52,2078.49,2399.810024,2399.307932,2399.285492
2009-07-25 02:30:00 PDT,2753.56,2399.74,-0.462332,-1200.61,-2077.45,-1198.7,2078.49,2399.740045,2399.429698,2399.375412
2009-07-25 03:00:00 PDT,9912.55,2399.79,-0.382583,-1201.79,-2073.45,-1194.76,2077.51,2399.79003,2396.558805,2396.55988
2009-07-25 03:30:00 PDT,2249.68,2399.77,-0.417192,-1200.49,-2077.65,-1198.95,2078.48,2399.770036,2399.542824,2399.491657
2009-07-25 04:00:00 PDT,1665.8,2399.82,-0.330737,-1200.37,-2077.85,-1199.27,2078.47,2399.820023,2399.655967,2399.642905
2009-07-25 04:30:00 PDT,1726.8,2399.74,-0.462311,-1200.33,-2077.91,-1199.28,2078.47,2399.740045,2399.687912,2399.647903
2009-07-25 05:00:00 PDT,1441.55,2399.83,-0.306719,-1200.33,-2077.92,-1199.4,2078.47,2399.83002,2399.696572,2399.707878
2009-07-25 05:30:00 PDT,1562.69,2399.8,-0.352838,-1200.32,-2077.93,-1199.31,2078.47,2399.800026,2399.700229,2399.662897
2009-07-25 06:00:00 PDT,1527.64,2399.81,-0.34897,-1200.34,-2077.9,-1199.38,2078.47,2399.810025,2399.684255,2399.697882
2009-07-25 06:30:00 PDT,1800.99,2399.78,-0.393165,-1200.37,-2077.84,-1199.2,2078.48,2399.780032,2399.647308,2399.616584
2009-07-25 07:00:00 PDT,1482.71,2399.86,-0.25871,-1200.35,-2077.88,-1199.35,2078.47,2399.860014,2399.671939,2399.682888
2009-07-25 07:30:00 PDT,2353.61,2399.45,-0.998357,-1200.36,-2077.87,-1199.25,2078.47,2399.450208,2399.668283,2399.63291
2009-07-25 08:00:00 PDT,1760.91,2399.79,-0.384507,-1200.38,-2077.83,-1199.24,2078.48,2399.790031,2399.643651,2399.636574
2009-07-25 08:30:00 PDT,1681.9,2399.79,-0.383569,-1200.33,-2077.92,-1199.23,2078.48,2399.790031,2399.696572,2399.631577
2009-07-25 09:00:00 PDT,1430.6,2399.8,-0.366275,-1200.26,-2078.03,-1199.36,2078.47,2399.800028,2399.75681,2399.687886
2009-07-25 09:30:00 PDT,2361.91,2399.79,-0.384506,-1200.52,-2077.6,-1198.85,2078.48,2399.790031,2399.514541,2399.441692
2009-07-25 10:00:00 PDT,1858.04,2399.8,-0.352823,-1200.38,-2077.83,-1199.11,2078.48,2399.800026,2399.643651,2399.571608
2009-07-25 10:30:00 PDT,1925.2,2399.84,-0.279836,-1200.46,-2077.71,-1199.09,2078.48,2399.840016,2399.579766,2399.561614
2009-07-25 11:00:00 PDT,2604.99,2399.77,-0.415244,-1200.59,-2077.49,-1198.76,2078.48,2399.770036,2399.454323,2399.396726
2009-07-25 11:30:00 PDT,2410.36,2399.83,-0.301918,-1200.62,-2077.43,-1198.91,2078.48,2399.830019,2399.417385,2399.471671
2009-07-25 12:00:00 PDT,2208.6,2399.78,-0.389348,-1200.48,-2077.67,-1198.95,2078.48,2399.780032,2399.555138,2399.491657
2009-07-25 12:30:00 PDT,5507.27,2399.22,-1.41315,-1200.97,-2076.85,-1197.46,2078.51,2399.220416,2399.090424,2398.773493
2009-07-25 13:00:00 PDT,3672.04,2399.54,-0.823575,-1200.73,-2077.25,-1198.33,2078.49,2399.540141,2399.316589,2399.190586
2009-07-25 13:30:00 PDT,3939.44,2399.69,-0.56808,-1200.88,-2077.01,-1198.03,2078.5,2399.690067,2399.183885,2399.049422
2009-07-25 14:00:00 PDT,3719.53,2399.61,-0.710314,-1200.74,-2077.24,-1198.16,2078.49,2399.610105,2399.312936,2399.10568
2009-07-25 14:30:00 PDT,10693.4,2399.76,-0.430596,-1202.05,-2073.01,-1194.47,2077.51,2399.760039,2396.308549,2396.415319
2009-07-25 15:00:00 PDT,4651.31,2399.6,-0.730443,-1201.02,-2076.76,-1197.72,2078.5,2399.600111,2399.037544,2398.894631
2009-07-25 15:30:00 PDT,6700.56,2399.21,-1.43003,-1201.18,-2076.5,-1196.58,2078.52,2399.210426,2398.892587,2398.342988
2009-07-25 16:00:00 PDT,5274.08,2399.07,-1.68029,-1200.62,-2077.43,-1197.34,2078.51,2399.070588,2399.417385,2398.713592
2009-07-25 16:30:00 PDT,7651.95,2398.71,-2.3269,-1201.03,-2076.75,-1196.27,2078.52,2398.711129,2399.033894,2398.188338
2009-07-25 17:00:00 PDT,12544.7,2399.36,-1.15785,-1202.27,-2072.64,-1193.69,2077.52,2399.360279,2396.098855,2396.035302
2009-07-25 17:30:00 PDT,4876.26,2399.56,-0.795704,-1201.49,-2075.98,-1198.46,2078.49,2399.560132,2398.597753,2399.25552
2009-07-25 18:00:00 PDT,4321.67,2399.6,-0.72169,-1201.29,-2076.32,-1198.59,2078.49,2399.600109,2398.791864,2399.32046
2009-07-25 18:30:00 PDT,4008.43,2399.56,-0.788076,-1200.93,-2076.92,-1198.3,2078.49,2399.560129,2399.130999,2399.175602
2009-07-25 19:00:00 PDT,3497.05,2399.59,-0.737062,-1200.73,-2077.25,-1198.43,2078.49,2399.590113,2399.316589,2399.240535
2009-07-25 19:30:00 PDT,3602.08,2399.51,-0.888921,-1200.68,-2077.34,-1198.38,2078.49,2399.510165,2399.369488,2399.21556
2009-07-25 20:00:00 PDT,3218.3,2399.56,-0.78898,-1200.59,-2077.48,-1198.52,2078.49,2399.56013,2399.445665,2399.285492
2009-07-25 20:30:00 PDT,4044.44,2399.42,-1.04831,-1200.79,-2077.15,-1198.29,2078.49,2399.420229,2399.260041,2399.170608
2009-07-25 21:00:00 PDT,4440.43,2399.04,-1.72982,-1200.64,-2077.4,-1198.35,2078.49,2399.040624,2399.401419,2399.200576
2009-07-25 21:30:00 PDT,5181.09,2398.86,-2.05787,-1200.65,-2077.39,-1197.92,2078.5,2398.860883,2399.397765,2398.994493
2009-07-25 22:00:00 PDT,6538.09,2398.4,-2.87778,-1200.67,-2077.34,-1197.43,2078.51,2398.401726,2399.364483,2398.758517
2009-07-25 22:30:00 PDT,14682.5,2395.67,-5.62298,-1200.95,-2076.88,-1192.73,2077.53,2395.676599,2399.106383,2395.565853
2009-07-25 23:00:00 PDT,5228.33,2399.15,-1.52526,-1200.71,-2077.28,-1197.39,2078.51,2399.150485,2399.332554,2398.73855
2009-07-25 23:30:00 PDT,5459.55,2399.15,-1.52842,-1200.75,-2077.22,-1197.21,2078.51,2399.150487,2399.300625,2398.648704
2009-07-26 00:00:00 PDT,5505.91,2399.01,-1.78153,-1200.64,-2077.39,-1197.25,2078.51,2399.010661,2399.392761,2398.668669
2009-07-26 00:30:00 PDT,6979.85,2398.97,-1.85966,-1200.99,-2076.82,-1196.39,2078.52,2398.970721,2399.074466,2398.248199
2009-07-26 01:00:00 PDT,21885.3,2395.84,-5.30085,-1202.03,-2073.05,-1188.26,2076.53,2395.845864,2396.33312,2392.475427
2009-07-26 01:30:00 PDT,3756.81,2399.67,-0.595826,-1200.84,-2077.06,-1198.2,2078.49,2399.670074,2399.20715,2399.125657
2009-07-26 02:00:00 PDT,4125.3,2399.69,-0.565085,-1200.95,-2076.88,-1197.97,2078.5,2399.690067,2399.106383,2399.01946
2009-07-26 02:30:00 PDT,1863.3,2399.83,-0.306719,-1200.42,-2077.76,-1199.13,2078.48,2399.83002,2399.603049,2399.581603
2009-07-26 03:00:00 PDT,1978.29,2399.73,-0.490148,-1200.38,-2077.82,-1199.14,2078.48,2399.73005,2399.634992,2399.5866
2009-07-26 03:30:00 PDT,2096.45,2399.74,-0.475741,-1200.42,-2077.76,-1199.07,2078.48,2399.740047,2399.603049,2399.55162
2009-07-26 04:00:00 PDT,1806.18,2399.83,-0.306719,-1200.41,-2077.78,-1199.16,2078.48,2399.83002,2399.615364,2399.596594
2009-07-26 04:30:00 PDT,1706.81,2399.71,-0.530493,-1200.28,-2077.99,-1199.29,2078.47,2399.710059,2399.732176,2399.652901
2009-07-26 05:00:00 PDT,1915.03,2399.77,-0.41427,-1200.41,-2077.78,-1199.16,2078.48,2399.770036,2399.615364,2399.596594
2009-07-26 05:30:00 PDT,1825.97,2399.8,-0.355698,-1200.39,-2077.81,-1199.16,2078.48,2399.800026,2399.631336,2399.596594
2009-07-26 06:00:00 PDT,1843.92,2399.72,-0.498793,-1200.34,-2077.9,-1199.21,2078.48,2399.720052,2399.684255,2399.621582
2009-07-26 06:30:00 PDT,4432.42,2398.37,-2.93669,-1200.38,-2077.84,-1199.23,2078.48,2398.371798,2399.65231,2399.631577
2009-07-26 07:00:00 PDT,2465.73,2399.44,-1.02237,-1200.36,-2077.87,-1199.16,2078.48,2399.440218,2399.668283,2399.596594
2009-07-26 07:30:00 PDT,1836.09,2399.78,-0.394103,-1200.39,-2077.81,-1199.2,2078.48,2399.780032,2399.631336,2399.616584
2009-07-26 08:00:00 PDT,1659.8,2399.75,-0.446924,-1200.3,-2077.96,-1199.27,2078.47,2399.750042,2399.716202,2399.642905
2009-07-26 08:30:00 PDT,1675.85,2399.76,-0.428686,-1200.3,-2077.97,-1199.23,2078.48,2399.760038,2399.724861,2399.631577
2009-07-26 09:00:00 PDT,1424.58,2399.8,-0.365293,-1200.27,-2078.01,-1199.38,2078.47,2399.800028,2399.744493,2399.697882
2009-07-26 09:30:00 PDT,1882.02,2399.71,-0.521852,-1200.34,-2077.9,-1199.19,2078.48,2399.710057,2399.684255,2399.611587
2009-07-26 10:00:00 PDT,2973.06,2399.76,-0.425806,-1200.71,-2077.28,-1198.61,2078.49,2399.760038,2399.332554,2399.330451
2009-07-26 10:30:00 PDT,3375.69,2399.74,-0.473854,-1200.83,-2077.08,-1198.46,2078.49,2399.740047,2399.21946,2399.25552
2009-07-26 11:00:00 PDT,2398.02,2399.75,-0.45749,-1200.52,-2077.59,-1198.91,2078.48,2399.750044,2399.505882,2399.471671
2009-07-26 11:30:00 PDT,3423.29,2399.45,-1.00064,-1200.5,-2077.62,-1198.37,2078.49,2399.450209,2399.521851,2399.210565
2009-07-26 12:00:00 PDT,2774.59,2399.61,-0.704516,-1200.48,-2077.66,-1198.7,2078.49,2399.610103,2399.546479,2399.375412
2009-07-26 12:30:00 PDT,2845.4,2399.73,-0.494954,-1200.64,-2077.39,-1198.69,2078.49,2399.730051,2399.392761,2399.370417
2009-07-26 13:00:00 PDT,3115.72,2399.56,-0.78984,-1200.62,-2077.42,-1198.7,2078.48,2399.56013,2399.408727,2399.36675
2009-07-26 13:30:00 PDT,3013.38,2399.64,-0.643933,-1200.58,-2077.49,-1198.56,2078.49,2399.640086,2399.449319,2399.305473
2009-07-26 14:00:00 PDT,3869.76,2399.47,-0.955377,-1200.66,-2077.36,-1198.13,2078.5,2399.47019,2399.376795,2399.099362
2009-07-26 14:30:00 PDT,5388.77,2398.96,-1.87215,-1200.55,-2077.55,-1197.3,2078.51,2398.960731,2399.486259,2398.693626
2009-07-26 15:00:00 PDT,5490.59,2398.9,-1.98537,-1200.47,-2077.68,-1197.16,2078.51,2398.900822,2399.558793,2398.623748
2009-07-26 15:30:00 PDT,12287.8,2396.14,-4.78189,-1200.45,-2077.72,-1193.41,2077.52,2396.144772,2399.583422,2395.89582
2009-07-26 16:00:00 PDT,4053.73,2399.61,-0.707316,-1200.84,-2077.06,-1198,2078.5,2399.610104,2399.20715,2399.034441
2009-07-26 16:30:00 PDT,5820.1,2399.38,-1.1171,-1201.09,-2076.64,-1197.02,2078.51,2399.38026,2398.968711,2398.553877
2009-07-26 17:00:00 PDT,3469.82,2399.52,-0.860936,-1200.68,-2077.33,-1198.5,2078.49,2399.520154,2399.36083,2399.275501
2009-07-26 17:30:00 PDT,3765.35,2399.45,-0.994498,-1200.8,-2077.13,-1198.56,2078.49,2399.450206,2399.247731,2399.305473
2009-07-26 18:00:00 PDT,11489,2399.7,-0.534331,-1202.45,-2072.34,-1194.49,2077.51,2399.700059,2395.92969,2396.425288
2009-07-26 18:30:00 PDT,3364.62,2399.73,-0.483433,-1201.05,-2076.72,-1198.89,2078.48,2399.730049,2399.017937,2399.461678
2009-07-26 19:00:00 PDT,2551.05,2399.71,-0.531456,-1200.58,-2077.49,-1198.94,2078.48,2399.710059,2399.449319,2399.486661
2009-07-26 19:30:00 PDT,2355.89,2399.72,-0.514153,-1200.53,-2077.59,-1199.02,2078.48,2399.720055,2399.510885,2399.526635
2009-07-26 20:00:00 PDT,3830.21,2399.23,-1.39148,-1200.64,-2077.4,-1198.63,2078.49,2399.230404,2399.401419,2399.340442
2009-07-26 20:30:00 PDT,3348.44,2399.25,-1.3482,-1200.51,-2077.62,-1198.85,2078.48,2399.250379,2399.526854,2399.441692
2009-07-26 21:00:00 PDT,7284.36,2398.28,-3.0901,-1200.62,-2077.44,-1196.74,2078.51,2398.281991,2399.426043,2398.414153
2009-07-26 21:30:00 PDT,7162.34,2398.44,-2.82122,-1200.82,-2077.1,-1196.96,2078.51,2398.441659,2399.231769,2398.523934
2009-07-26 22:00:00 PDT,14583.3,2395.8,-5.41126,-1201.12,-2076.61,-1192.91,2077.53,2395.806111,2398.957763,2395.655478
2009-07-26 22:30:00 PDT,9158.54,2398.29,-3.08692,-1201.17,-2076.51,-1195.76,2078.53,2398.291987,2398.896236,2397.942647
2009-07-26 23:00:00 PDT,7276.3,2398.97,-1.86444,-1201.08,-2076.66,-1196.25,2078.52,2398.970725,2398.981017,2398.178361
2009-07-26 23:30:00 PDT,6883.47,2398.88,-2.00754,-1200.85,-2077.04,-1196.41,2078.52,2398.88084,2399.194841,2398.258176
2009-07-27 00:00:00 PDT,3534.69,2399.53,-0.855403,-1200.59,-2077.47,-1198.26,2078.49,2399.530152,2399.437007,2399.155624
2009-07-27 00:30:00 PDT,3138.66,2399.65,-0.624662,-1200.64,-2077.4,-1198.51,2078.49,2399.650081,2399.401419,2399.280496
2009-07-27 01:00:00 PDT,2956.89,2399.71,-0.523806,-1200.62,-2077.43,-1198.57,2078.49,2399.710057,2399.417385,2399.310469
2009-07-27 01:30:00 PDT,4056.07,2399.76,-0.438294,-1200.98,-2076.82,-1197.97,2078.5,2399.76004,2399.06946,2399.01946
2009-07-27 02:00:00 PDT,2091.4,2399.73,-0.492073,-1200.41,-2077.78,-1199.07,2078.48,2399.73005,2399.615364,2399.55162
2009-07-27 02:30:00 PDT,1800.98,2399.71,-0.518991,-1200.3,-2077.96,-1199.2,2078.48,2399.710056,2399.716202,2399.616584
2009-07-27 03:00:00 PDT,3669.84,2399.77,-0.415246,-1200.88,-2076.99,-1198.17,2078.49,2399.770036,2399.166571,2399.110675
2009-07-27 03:30:00 PDT,1767.9,2399.68,-0.572768,-1200.28,-2078,-1199.25,2078.47,2399.680068,2399.740836,2399.63291
2009-07-27 04:00:00 PDT,1554.65,2399.78,-0.396988,-1200.3,-2077.96,-1199.34,2078.47,2399.780033,2399.716202,2399.67789
2009-07-27 04:30:00 PDT,1763.93,2399.74,-0.46231,-1200.32,-2077.92,-1199.22,2078.48,2399.740045,2399.69157,2399.626579
2009-07-27 05:00:00 PDT,1617.72,2399.74,-0.472858,-1200.29,-2077.98,-1199.33,2078.47,2399.740047,2399.728519,2399.672892
2009-07-27 05:30:00 PDT,1549.64,2399.78,-0.405638,-1200.29,-2077.97,-1199.34,2078.47,2399.780034,2399.71986,2399.67789
2009-07-27 06:00:00 PDT,1732.85,2399.75,-0.453668,-1200.36,-2077.86,-1199.32,2078.47,2399.750043,2399.659624,2399.667894
2009-07-27 06:30:00 PDT,1991.05,2399.75,-0.443085,-1200.44,-2077.73,-1199.18,2078.48,2399.750041,2399.587078,2399.606589
2009-07-27 07:00:00 PDT,3244.09,2399.74,-0.473858,-1201.07,-2076.69,-1199.06,2078.48,2399.740047,2399.00198,2399.546623
2009-07-27 07:30:00 PDT,3952.12,2399.46,-0.984962,-1201.25,-2076.38,-1199.23,2078.48,2399.460202,2398.823767,2399.631577
2009-07-27 08:00:00 PDT,2083.2,2399.7,-0.546834,-1200.42,-2077.76,-1199.16,2078.48,2399.700062,2399.603049,2399.596594
2009-07-27 08:30:00 PDT,1901.07,2399.74,-0.470946,-1200.36,-2077.86,-1199.16,2078.48,2399.740046,2399.659624,2399.596594
2009-07-27 09:00:00 PDT,1801.08,2399.68,-0.574739,-1200.24,-2078.06,-1199.15,2078.48,2399.680069,2399.772785,2399.591597
2009-07-27 09:30:00 PDT,2003.48,2399.76,-0.424835,-1200.41,-2077.78,-1199.08,2078.48,2399.760038,2399.615364,2399.556617
2009-07-27 10:00:00 PDT,2428.52,2399.78,-0.396034,-1200.54,-2077.56,-1198.84,2078.48,2399.780033,2399.489914,2399.436696
2009-07-27 10:30:00 PDT,2359.63,2399.83,-0.311536,-1200.55,-2077.54,-1198.84,2078.48,2399.83002,2399.4776,2399.436696
2009-07-27 11:00:00 PDT,2672.71,2399.8,-0.360495,-1200.64,-2077.4,-1198.72,2078.48,2399.800027,2399.401419,2399.376742
2009-07-27 11:30:00 PDT,3552.36,2399.77,-0.41238,-1200.84,-2077.06,-1198.22,2078.49,2399.770035,2399.20715,2399.135646
2009-07-27 12:00:00 PDT,3724.66,2399.43,-1.0257,-1200.55,-2077.55,-1198.15,2078.49,2399.430219,2399.486259,2399.100686
2009-07-27 12:30:00 PDT,4160.06,2399.16,-1.51795,-1200.46,-2077.7,-1198.06,2078.5,2399.16048,2399.571108,2399.064404
2009-07-27 13:00:00 PDT,3143.84,2399.7,-0.543062,-1200.7,-2077.3,-1198.54,2078.49,2399.700061,2399.344865,2399.295482
2009-07-27 13:30:00 PDT,2705.7,2399.69,-0.566147,-1200.51,-2077.62,-1198.67,2078.49,2399.690067,2399.526854,2399.360425
2009-07-27 14:00:00 PDT,10231.4,2399.76,-0.440213,-1201.82,-2073.4,-1194.53,2077.51,2399.76004,2396.530591,2396.445226
